metier,identifiant,competences,savoir-etre
Technicien de maintenance informatique,147CTKM,Configurer le poste de travail aux besoins de l'utilisateur et effectuer les tests de fonctionnement. Diagnostiquer à distance un dysfonctionnement informatique matériel ou logiciel. Guider l'utilisateur pour résoudre le dysfonctionnement ou prendre le contrôle du système à distance. Identifier des ressources nécessaires à la résolution d'un dysfonctionnement. Renseigner les supports de suivi d'intervention et transmettre les informations au service concerné,Sens de la communication. Sens de l'organisation. Rigueur
Technicien de maintenance informatique,147CQLM,"Micro-informatique. Changer ou réparer un élément ou un ensemble défectueux. Configurer le poste de travail aux besoins de l'utilisateur et effectuer les tests de fonctionnement. Identifier des ressources nécessaires à la résolution d'un dysfonctionnement. Installer, entretenir et dépanner des équipements informatiques. Intégrer des composants d'équipements informatiques ou bureautiques. Maintenance Imprimantes",Réactivité. Autonomie. Rigueur
Technicien de maintenance informatique,147CQDZ,"Micro-informatique. Changer ou réparer un élément ou un ensemble défectueux. Configurer le poste de travail aux besoins de l'utilisateur et effectuer les tests de fonctionnement. Identifier des ressources nécessaires à la résolution d'un dysfonctionnement. Installer, entretenir et dépanner des équipements informatiques. Intégrer des composants d'équipements informatiques ou bureautiques. Maintenance Imprimantes",Réactivité. Autonomie. Rigueur
Technicien de maintenance informatique,147CPMQ,"Micro-informatique. Changer ou réparer un élément ou un ensemble défectueux. Configurer le poste de travail aux besoins de l'utilisateur et effectuer les tests de fonctionnement. Identifier des ressources nécessaires à la résolution d'un dysfonctionnement. Installer, entretenir et dépanner des équipements informatiques. Intégrer des composants d'équipements informatiques ou bureautiques. Maintenance Imprimantes",Réactivité. Autonomie. Rigueur
Technicien de maintenance informatique,147CPHV,"Micro-informatique. Changer ou réparer un élément ou un ensemble défectueux. Configurer le poste de travail aux besoins de l'utilisateur et effectuer les tests de fonctionnement. Identifier des ressources nécessaires à la résolution d'un dysfonctionnement. Installer, entretenir et dépanner des équipements informatiques. Intégrer des composants d'équipements informatiques ou bureautiques. Maintenance Imprimantes",Réactivité. Autonomie. Rigueur
Technicien de maintenance informatique,147CNWB,"Micro-informatique. Changer ou réparer un élément ou un ensemble défectueux. Configurer le poste de travail aux besoins de l'utilisateur et effectuer les tests de fonctionnement. Identifier des ressources nécessaires à la résolution d'un dysfonctionnement. Installer, entretenir et dépanner des équipements informatiques. Intégrer des composants d'équipements informatiques ou bureautiques. Maintenance Imprimantes",Réactivité. Autonomie. Rigueur
Technicien de maintenance informatique,147CNPN,"Micro-informatique. Changer ou réparer un élément ou un ensemble défectueux. Configurer le poste de travail aux besoins de l'utilisateur et effectuer les tests de fonctionnement. Identifier des ressources nécessaires à la résolution d'un dysfonctionnement. Installer, entretenir et dépanner des équipements informatiques. Intégrer des composants d'équipements informatiques ou bureautiques. Maintenance Imprimantes",Réactivité. Autonomie. Rigueur
Technicien de maintenance informatique,147CNLG,"Changer ou réparer un élément ou un ensemble défectueux. Micro-informatique. Configurer le poste de travail aux besoins de l'utilisateur et effectuer les tests de fonctionnement. Identifier des ressources nécessaires à la résolution d'un dysfonctionnement. Installer, entretenir et dépanner des équipements informatiques. Intégrer des composants d'équipements informatiques ou bureautiques. Maintenance Imprimantes",Réactivité. Autonomie. Rigueur
Technicien de maintenance informatique,147CNDQ,"Micro-informatique. Changer ou réparer un élément ou un ensemble défectueux. Configurer le poste de travail aux besoins de l'utilisateur et effectuer les tests de fonctionnement. Identifier des ressources nécessaires à la résolution d'un dysfonctionnement. Installer, entretenir et dépanner des équipements informatiques. Intégrer des composants d'équipements informatiques ou bureautiques. Maintenance Imprimantes",Réactivité. Autonomie. Rigueur
Technicien de maintenance informatique,147CMZK,"Configurer le poste de travail aux besoins de l'utilisateur et effectuer les tests de fonctionnement. Installer, entretenir et dépanner des équipements informatiques. Intégrer des composants d'équipements informatiques ou bureautiques. Procédures d'entretien de matériel informatique. Réaliser un câblage réseau de matériels informatiques ou bureautiques. Réaliser une configuration standard sur un poste de travail. Système d'exploitation Windows",Réactivité. Autonomie. Sens de l'organisation
Technicien de maintenance informatique,147CMXQ,"Micro-informatique. Changer ou réparer un élément ou un ensemble défectueux. Configurer le poste de travail aux besoins de l'utilisateur et effectuer les tests de fonctionnement. Identifier des ressources nécessaires à la résolution d'un dysfonctionnement. Installer, entretenir et dépanner des équipements informatiques. Intégrer des composants d'équipements informatiques ou bureautiques. Maintenance Imprimantes",Réactivité. Autonomie. Rigueur
Technicien de maintenance informatique,147CMSF,"Micro-informatique. Changer ou réparer un élément ou un ensemble défectueux. Configurer le poste de travail aux besoins de l'utilisateur et effectuer les tests de fonctionnement. Identifier des ressources nécessaires à la résolution d'un dysfonctionnement. Installer, entretenir et dépanner des équipements informatiques. Intégrer des composants d'équipements informatiques ou bureautiques. Maintenance Imprimantes",Réactivité. Autonomie. Rigueur
Technicien de maintenance informatique,147CMNT,"Micro-informatique. Changer ou réparer un élément ou un ensemble défectueux. Configurer le poste de travail aux besoins de l'utilisateur et effectuer les tests de fonctionnement. Identifier des ressources nécessaires à la résolution d'un dysfonctionnement. Installer, entretenir et dépanner des équipements informatiques. Intégrer des composants d'équipements informatiques ou bureautiques. Maintenance Imprimantes",Réactivité. Autonomie. Rigueur
Technicien de maintenance informatique,147CMKP,"Micro-informatique. Changer ou réparer un élément ou un ensemble défectueux. Configurer le poste de travail aux besoins de l'utilisateur et effectuer les tests de fonctionnement. Identifier des ressources nécessaires à la résolution d'un dysfonctionnement. Installer, entretenir et dépanner des équipements informatiques. Intégrer des composants d'équipements informatiques ou bureautiques. Maintenance Imprimantes",Réactivité. Autonomie. Rigueur
Technicien de maintenance informatique,147CMCX,"Micro-informatique. Changer ou réparer un élément ou un ensemble défectueux. Configurer le poste de travail aux besoins de l'utilisateur et effectuer les tests de fonctionnement. Identifier des ressources nécessaires à la résolution d'un dysfonctionnement. Installer, entretenir et dépanner des équipements informatiques. Intégrer des composants d'équipements informatiques ou bureautiques. Maintenance Imprimantes",Réactivité. Autonomie. Rigueur
Technicien de maintenance informatique,147CLWR,"Micro-informatique. Changer ou réparer un élément ou un ensemble défectueux. Configurer le poste de travail aux besoins de l'utilisateur et effectuer les tests de fonctionnement. Identifier des ressources nécessaires à la résolution d'un dysfonctionnement. Installer, entretenir et dépanner des équipements informatiques. Intégrer des composants d'équipements informatiques ou bureautiques. Maintenance Imprimantes",Réactivité. Autonomie. Rigueur
Technicien de maintenance informatique,147CLSZ,"Micro-informatique. Changer ou réparer un élément ou un ensemble défectueux. Configurer le poste de travail aux besoins de l'utilisateur et effectuer les tests de fonctionnement. Identifier des ressources nécessaires à la résolution d'un dysfonctionnement. Installer, entretenir et dépanner des équipements informatiques. Intégrer des composants d'équipements informatiques ou bureautiques. Maintenance Imprimantes",Réactivité. Autonomie. Rigueur
Technicien de maintenance informatique,147CLRC,"Micro-informatique. Changer ou réparer un élément ou un ensemble défectueux. Configurer le poste de travail aux besoins de l'utilisateur et effectuer les tests de fonctionnement. Identifier des ressources nécessaires à la résolution d'un dysfonctionnement. Installer, entretenir et dépanner des équipements informatiques. Intégrer des composants d'équipements informatiques ou bureautiques. Maintenance Imprimantes",Réactivité. Autonomie. Rigueur
Technicien de maintenance informatique,147CLLB,"Changer ou réparer un élément ou un ensemble défectueux. Micro-informatique. Configurer le poste de travail aux besoins de l'utilisateur et effectuer les tests de fonctionnement. Identifier des ressources nécessaires à la résolution d'un dysfonctionnement. Installer, entretenir et dépanner des équipements informatiques. Intégrer des composants d'équipements informatiques ou bureautiques. Maintenance Imprimantes",Réactivité. Autonomie. Rigueur
Technicien de maintenance informatique,147CLDF,"Micro-informatique. Changer ou réparer un élément ou un ensemble défectueux. Configurer le poste de travail aux besoins de l'utilisateur et effectuer les tests de fonctionnement. Identifier des ressources nécessaires à la résolution d'un dysfonctionnement. Installer, entretenir et dépanner des équipements informatiques. Intégrer des composants d'équipements informatiques ou bureautiques. Maintenance Imprimantes",Réactivité. Autonomie. Rigueur
Technicien de maintenance informatique,147CHTK,Configurer le poste de travail aux besoins de l'utilisateur et effectuer les tests de fonctionnement. Diagnostiquer à distance un dysfonctionnement informatique matériel ou logiciel. Guider l'utilisateur pour résoudre le dysfonctionnement ou prendre le contrôle du système à distance. Identifier des ressources nécessaires à la résolution d'un dysfonctionnement. Renseigner les supports de suivi d'intervention et transmettre les informations au service concerné,Réactivité. Travail en équipe. Autonomie
Technicien de maintenance informatique,147CGXK,Changer ou réparer un élément ou un ensemble défectueux. Configurer le poste de travail aux besoins de l'utilisateur et effectuer les tests de fonctionnement. Diagnostiquer à distance un dysfonctionnement informatique matériel ou logiciel. Guider l'utilisateur pour résoudre le dysfonctionnement ou prendre le contrôle du système à distance. Identifier des ressources nécessaires à la résolution d'un dysfonctionnement,Capacité d'adaptation. Gestion du stress. Travail en équipe
Technicien de maintenance informatique,147CDBP,Changer ou réparer un élément ou un ensemble défectueux. Configurer le poste de travail aux besoins de l'utilisateur et effectuer les tests de fonctionnement. Diagnostiquer à distance un dysfonctionnement informatique matériel ou logiciel. Guider l'utilisateur pour résoudre le dysfonctionnement ou prendre le contrôle du système à distance. Identifier des ressources nécessaires à la résolution d'un dysfonctionnement,
Technicien de maintenance informatique,147BWCR,Changer ou réparer un élément ou un ensemble défectueux. Configurer le poste de travail aux besoins de l'utilisateur et effectuer les tests de fonctionnement. Diagnostiquer à distance un dysfonctionnement informatique matériel ou logiciel. Guider l'utilisateur pour résoudre le dysfonctionnement ou prendre le contrôle du système à distance. Identifier des ressources nécessaires à la résolution d'un dysfonctionnement,Travail en équipe. Capacité à fédérer. Sens de la communication
Technicien de maintenance informatique,147BVYW,Changer ou réparer un élément ou un ensemble défectueux. Diagnostiquer à distance un dysfonctionnement informatique matériel ou logiciel. Configurer le poste de travail aux besoins de l'utilisateur et effectuer les tests de fonctionnement. Guider l'utilisateur pour résoudre le dysfonctionnement ou prendre le contrôle du système à distance. Identifier des ressources nécessaires à la résolution d'un dysfonctionnement,Persévérance. Sens de la communication. Autonomie
Technicien de maintenance informatique,146ZJDV,"Changer ou réparer un élément ou un ensemble défectueux. Configurer le poste de travail aux besoins de l'utilisateur et effectuer les tests de fonctionnement. Diagnostiquer à distance un dysfonctionnement informatique matériel ou logiciel. Guider l'utilisateur pour résoudre le dysfonctionnement ou prendre le contrôle du système à distance. Système d'exploitation Windows. Identifier des ressources nécessaires à la résolution d'un dysfonctionnement. Identifier les phases d'intervention à partir des informations du diagnostic help desk, de la hot line, des dossiers constructeur. Informatique. Installer, entretenir et dépanner des équipements informatiques. Renseigner les supports de suivi d'intervention et transmettre les informations au service concerné. Réaliser les opérations de nettoyage et de réglage sur les matériels et équipements",
Technicien de maintenance informatique,146ZCMX,Changer ou réparer un élément ou un ensemble défectueux. Configurer le poste de travail aux besoins de l'utilisateur et effectuer les tests de fonctionnement. Diagnostiquer à distance un dysfonctionnement informatique matériel ou logiciel. Guider l'utilisateur pour résoudre le dysfonctionnement ou prendre le contrôle du système à distance. Identifier des ressources nécessaires à la résolution d'un dysfonctionnement,
Technicien de maintenance informatique,146YXXL,Changer ou réparer un élément ou un ensemble défectueux. Configurer le poste de travail aux besoins de l'utilisateur et effectuer les tests de fonctionnement. Diagnostiquer à distance un dysfonctionnement informatique matériel ou logiciel. Guider l'utilisateur pour résoudre le dysfonctionnement ou prendre le contrôle du système à distance. Identifier des ressources nécessaires à la résolution d'un dysfonctionnement,
Technicien de maintenance informatique,146YRVD,Changer ou réparer un élément ou un ensemble défectueux. Configurer le poste de travail aux besoins de l'utilisateur et effectuer les tests de fonctionnement. Diagnostiquer à distance un dysfonctionnement informatique matériel ou logiciel. Guider l'utilisateur pour résoudre le dysfonctionnement ou prendre le contrôle du système à distance. Identifier des ressources nécessaires à la résolution d'un dysfonctionnement,Force de proposition. Sens de la communication. Autonomie
Technicien de maintenance informatique,146YRDX,Changer ou réparer un élément ou un ensemble défectueux. Configurer le poste de travail aux besoins de l'utilisateur et effectuer les tests de fonctionnement. Diagnostiquer à distance un dysfonctionnement informatique matériel ou logiciel. Guider l'utilisateur pour résoudre le dysfonctionnement ou prendre le contrôle du système à distance. Identifier des ressources nécessaires à la résolution d'un dysfonctionnement,
Technicien de maintenance informatique,146YNHD,Changer ou réparer un élément ou un ensemble défectueux. Configurer le poste de travail aux besoins de l'utilisateur et effectuer les tests de fonctionnement. Diagnostiquer à distance un dysfonctionnement informatique matériel ou logiciel. Guider l'utilisateur pour résoudre le dysfonctionnement ou prendre le contrôle du système à distance. Identifier des ressources nécessaires à la résolution d'un dysfonctionnement,
Technicien de maintenance informatique,146XJKS,,
Technicien de maintenance informatique,146WNCB,Changer ou réparer un élément ou un ensemble défectueux. Configurer le poste de travail aux besoins de l'utilisateur et effectuer les tests de fonctionnement. Diagnostiquer à distance un dysfonctionnement informatique matériel ou logiciel. Guider l'utilisateur pour résoudre le dysfonctionnement ou prendre le contrôle du système à distance. Identifier des ressources nécessaires à la résolution d'un dysfonctionnement,
Technicien de maintenance informatique,146WLMT,Changer ou réparer un élément ou un ensemble défectueux. Configurer le poste de travail aux besoins de l'utilisateur et effectuer les tests de fonctionnement. Diagnostiquer à distance un dysfonctionnement informatique matériel ou logiciel. Guider l'utilisateur pour résoudre le dysfonctionnement ou prendre le contrôle du système à distance. Identifier des ressources nécessaires à la résolution d'un dysfonctionnement,
Technicien de maintenance informatique,146WLMJ,Changer ou réparer un élément ou un ensemble défectueux. Configurer le poste de travail aux besoins de l'utilisateur et effectuer les tests de fonctionnement. Diagnostiquer à distance un dysfonctionnement informatique matériel ou logiciel. Guider l'utilisateur pour résoudre le dysfonctionnement ou prendre le contrôle du système à distance. Identifier des ressources nécessaires à la résolution d'un dysfonctionnement,
Technicien de maintenance informatique,146WKXP,Changer ou réparer un élément ou un ensemble défectueux. Configurer le poste de travail aux besoins de l'utilisateur et effectuer les tests de fonctionnement. Diagnostiquer à distance un dysfonctionnement informatique matériel ou logiciel. Guider l'utilisateur pour résoudre le dysfonctionnement ou prendre le contrôle du système à distance. Identifier des ressources nécessaires à la résolution d'un dysfonctionnement,
Technicien de maintenance informatique,146VPRN,Configurer le poste de travail aux besoins de l'utilisateur et effectuer les tests de fonctionnement. Diagnostiquer à distance un dysfonctionnement informatique matériel ou logiciel. Guider l'utilisateur pour résoudre le dysfonctionnement ou prendre le contrôle du système à distance. Identifier des ressources nécessaires à la résolution d'un dysfonctionnement. Renseigner les supports de suivi d'intervention et transmettre les informations au service concerné,
Technicien de maintenance informatique,146TWKK,"Changer ou réparer un élément ou un ensemble défectueux. Configurer le poste de travail aux besoins de l'utilisateur et effectuer les tests de fonctionnement. Diagnostiquer à distance un dysfonctionnement informatique matériel ou logiciel. Guider l'utilisateur pour résoudre le dysfonctionnement ou prendre le contrôle du système à distance. Identifier des ressources nécessaires à la résolution d'un dysfonctionnement. Installer, entretenir et dépanner des équipements informatiques. Logiciels de gestion de parc informatique. Procédures d'entretien de matériel informatique. Electricité. Informatique. Installer ou configurer un serveur réseau. Installer ou configurer un équipement dans l'environnement client. Intervenir à distance dans le cadre d'une organisation. Intégrer des composants d'équipements informatiques ou bureautiques. Renseigner les supports de suivi d'intervention et transmettre les informations au service concerné. Réaliser un câblage réseau de matériels informatiques ou bureautiques. Réaliser une configuration standard sur un poste de travail. Établir un devis d'intervention. Évaluer les coûts d'une prestation. Évaluer les délais d'une prestation",Autonomie. Sens de l'organisation. Rigueur
Technicien de maintenance informatique,146SYPN,Changer ou réparer un élément ou un ensemble défectueux. Configurer le poste de travail aux besoins de l'utilisateur et effectuer les tests de fonctionnement. Diagnostiquer à distance un dysfonctionnement informatique matériel ou logiciel. Guider l'utilisateur pour résoudre le dysfonctionnement ou prendre le contrôle du système à distance. Identifier des ressources nécessaires à la résolution d'un dysfonctionnement,
Technicien de maintenance informatique,146RTBP,Changer ou réparer un élément ou un ensemble défectueux. Configurer le poste de travail aux besoins de l'utilisateur et effectuer les tests de fonctionnement. Diagnostiquer à distance un dysfonctionnement informatique matériel ou logiciel. Guider l'utilisateur pour résoudre le dysfonctionnement ou prendre le contrôle du système à distance. Identifier des ressources nécessaires à la résolution d'un dysfonctionnement,
Technicien de maintenance informatique,146RDWH,Connaissance de l'environnement Windows Serveur. Connaissance de l'outil GLPI. Connaissance de la configuration réseau TCP/IP. Connaissance de la plateforme Microsoft 365. Maitrise de l'environnement matériel PC et mobiles. Maitrise de l'environnement Windows 7 / 10 / 11. Changer ou réparer un élément ou un ensemble défectueux. Configurer le poste de travail aux besoins de l'utilisateur et effectuer les tests de fonctionnement. Diagnostiquer à distance un dysfonctionnement informatique matériel ou logiciel. Guider l'utilisateur pour résoudre le dysfonctionnement ou prendre le contrôle du système à distance. Identifier des ressources nécessaires à la résolution d'un dysfonctionnement,Réactivité. Sens de la communication. Autonomie
Technicien de maintenance informatique,146QNJP,Changer ou réparer un élément ou un ensemble défectueux. Configurer le poste de travail aux besoins de l'utilisateur et effectuer les tests de fonctionnement. Démonter un équipement. Identifier des ressources nécessaires à la résolution d'un dysfonctionnement. Renseigner les supports de suivi d'intervention et transmettre les informations au service concerné. Réaliser les opérations de nettoyage et de réglage sur les matériels et équipements,Curiosité. Gestion du stress. Autonomie
Technicien de maintenance informatique,146QKXZ,"Diagnostiquer la nature et l'origine des incidents et mettre en oeuvre les mesures correctives. Effectuer une assistance technique. Installer et intégrer le matériel (station, équipement réseau, périphériques, ...) dans l'environnement de production et configurer les ressources logiques et physiques. Réaliser la maintenance de premier niveau de matériel informatique. Superviser et vérifier l'état des ressources informatiques, réaliser les sauvegardes et les archivages de données",
Technicien de maintenance informatique,146PQDC,Changer ou réparer un élément ou un ensemble défectueux. Configurer le poste de travail aux besoins de l'utilisateur et effectuer les tests de fonctionnement. Diagnostiquer à distance un dysfonctionnement informatique matériel ou logiciel. Guider l'utilisateur pour résoudre le dysfonctionnement ou prendre le contrôle du système à distance. Identifier des ressources nécessaires à la résolution d'un dysfonctionnement,Capacité d'adaptation. Curiosité. Travail en équipe
Technicien de maintenance informatique,146NYGB,Changer ou réparer un élément ou un ensemble défectueux. Configurer le poste de travail aux besoins de l'utilisateur et effectuer les tests de fonctionnement. Diagnostiquer à distance un dysfonctionnement informatique matériel ou logiciel. Guider l'utilisateur pour résoudre le dysfonctionnement ou prendre le contrôle du système à distance. Identifier des ressources nécessaires à la résolution d'un dysfonctionnement,
Technicien de maintenance informatique,146NXWB,Changer ou réparer un élément ou un ensemble défectueux. Configurer le poste de travail aux besoins de l'utilisateur et effectuer les tests de fonctionnement. Diagnostiquer à distance un dysfonctionnement informatique matériel ou logiciel. Guider l'utilisateur pour résoudre le dysfonctionnement ou prendre le contrôle du système à distance. Identifier des ressources nécessaires à la résolution d'un dysfonctionnement,
Technicien de maintenance informatique,146NWPM,Changer ou réparer un élément ou un ensemble défectueux. Configurer le poste de travail aux besoins de l'utilisateur et effectuer les tests de fonctionnement. Diagnostiquer à distance un dysfonctionnement informatique matériel ou logiciel. Guider l'utilisateur pour résoudre le dysfonctionnement ou prendre le contrôle du système à distance. Identifier des ressources nécessaires à la résolution d'un dysfonctionnement,
Technicien de maintenance informatique,146NQHS,Changer ou réparer un élément ou un ensemble défectueux. Configurer le poste de travail aux besoins de l'utilisateur et effectuer les tests de fonctionnement. Diagnostiquer à distance un dysfonctionnement informatique matériel ou logiciel. Guider l'utilisateur pour résoudre le dysfonctionnement ou prendre le contrôle du système à distance. Identifier des ressources nécessaires à la résolution d'un dysfonctionnement. Assister techniquement des collaborateurs. Informatique,
Technicien de maintenance informatique,146NQGC,Changer ou réparer un élément ou un ensemble défectueux. Configurer le poste de travail aux besoins de l'utilisateur et effectuer les tests de fonctionnement. Diagnostiquer à distance un dysfonctionnement informatique matériel ou logiciel. Guider l'utilisateur pour résoudre le dysfonctionnement ou prendre le contrôle du système à distance. Identifier des ressources nécessaires à la résolution d'un dysfonctionnement. Assister techniquement des collaborateurs. Informatique,
Technicien de maintenance informatique,146NQFR,Changer ou réparer un élément ou un ensemble défectueux. Configurer le poste de travail aux besoins de l'utilisateur et effectuer les tests de fonctionnement. Diagnostiquer à distance un dysfonctionnement informatique matériel ou logiciel. Guider l'utilisateur pour résoudre le dysfonctionnement ou prendre le contrôle du système à distance. Identifier des ressources nécessaires à la résolution d'un dysfonctionnement. Assister techniquement des collaborateurs. Informatique,
Technicien de maintenance informatique,146NQDV,Changer ou réparer un élément ou un ensemble défectueux. Configurer le poste de travail aux besoins de l'utilisateur et effectuer les tests de fonctionnement. Diagnostiquer à distance un dysfonctionnement informatique matériel ou logiciel. Guider l'utilisateur pour résoudre le dysfonctionnement ou prendre le contrôle du système à distance. Identifier des ressources nécessaires à la résolution d'un dysfonctionnement. Assister techniquement des collaborateurs. Informatique,
Technicien de maintenance informatique,146NMWN,Changer ou réparer un élément ou un ensemble défectueux. Configurer le poste de travail aux besoins de l'utilisateur et effectuer les tests de fonctionnement. Diagnostiquer à distance un dysfonctionnement informatique matériel ou logiciel. Guider l'utilisateur pour résoudre le dysfonctionnement ou prendre le contrôle du système à distance. Identifier des ressources nécessaires à la résolution d'un dysfonctionnement,
Technicien de maintenance informatique,146NGBB,Changer ou réparer un élément ou un ensemble défectueux. Configurer le poste de travail aux besoins de l'utilisateur et effectuer les tests de fonctionnement. Diagnostiquer à distance un dysfonctionnement informatique matériel ou logiciel. Guider l'utilisateur pour résoudre le dysfonctionnement ou prendre le contrôle du système à distance. Identifier des ressources nécessaires à la résolution d'un dysfonctionnement,
Technicien de maintenance informatique,146NFFR,Changer ou réparer un élément ou un ensemble défectueux. Configurer le poste de travail aux besoins de l'utilisateur et effectuer les tests de fonctionnement. Diagnostiquer à distance un dysfonctionnement informatique matériel ou logiciel. Guider l'utilisateur pour résoudre le dysfonctionnement ou prendre le contrôle du système à distance. Identifier des ressources nécessaires à la résolution d'un dysfonctionnement,
Technicien de maintenance informatique,146NCFF,Changer ou réparer un élément ou un ensemble défectueux. Configurer le poste de travail aux besoins de l'utilisateur et effectuer les tests de fonctionnement. Diagnostiquer à distance un dysfonctionnement informatique matériel ou logiciel. Guider l'utilisateur pour résoudre le dysfonctionnement ou prendre le contrôle du système à distance. Identifier des ressources nécessaires à la résolution d'un dysfonctionnement,
Technicien de maintenance informatique,146MSHF,Changer ou réparer un élément ou un ensemble défectueux. Configurer le poste de travail aux besoins de l'utilisateur et effectuer les tests de fonctionnement. Diagnostiquer à distance un dysfonctionnement informatique matériel ou logiciel. Guider l'utilisateur pour résoudre le dysfonctionnement ou prendre le contrôle du système à distance. Identifier des ressources nécessaires à la résolution d'un dysfonctionnement,
Technicien de maintenance informatique,146MRYG,Changer ou réparer un élément ou un ensemble défectueux. Configurer le poste de travail aux besoins de l'utilisateur et effectuer les tests de fonctionnement. Diagnostiquer à distance un dysfonctionnement informatique matériel ou logiciel. Guider l'utilisateur pour résoudre le dysfonctionnement ou prendre le contrôle du système à distance. Identifier des ressources nécessaires à la résolution d'un dysfonctionnement,
Technicien de maintenance informatique,146KPLB,"Diagnostiquer la nature et l'origine des incidents et mettre en oeuvre les mesures correctives. Effectuer une assistance technique. Installer et intégrer le matériel (station, équipement réseau, périphériques, ...) dans l'environnement de production et configurer les ressources logiques et physiques. Réaliser la maintenance de premier niveau de matériel informatique. Superviser et vérifier l'état des ressources informatiques, réaliser les sauvegardes et les archivages de données",
