metier,identifiant,competences,savoir-etre
Product owner,146XVHG,Analyser les processus métier. Définir des solutions fonctionnelles. Définir la faisabilité et la rentabilité d'un projet. Présenter les évolutions du système d'information au commanditaire. Recenser les besoins du commanditaire,Force de proposition. Travail en équipe. Rigueur
Product owner,146WXJC,Analyser les processus métier. Définir des solutions fonctionnelles. Définir la faisabilité et la rentabilité d'un projet. Présenter les évolutions du système d'information au commanditaire. Recenser les besoins du commanditaire,Travail en équipe. Sens de la communication. Sens de l'organisation
Product owner,146WPMQ,Analyser les processus métier. Définir des solutions fonctionnelles. Définir la faisabilité et la rentabilité d'un projet. Présenter les évolutions du système d'information au commanditaire. Recenser les besoins du commanditaire,
Product owner,146WPLX,Analyser les processus métier. Définir des solutions fonctionnelles. Définir la faisabilité et la rentabilité d'un projet. Présenter les évolutions du système d'information au commanditaire. Recenser les besoins du commanditaire,
Product owner,146VZZB,Analyser les processus métier. Définir des solutions fonctionnelles. Définir la faisabilité et la rentabilité d'un projet. Présenter les évolutions du système d'information au commanditaire. Recenser les besoins du commanditaire,
Product owner,146VPMZ,,Capacité d'adaptation. Travail en équipe. Sens de l'organisation
Product owner,146VHRX,"Méthode AGILE. Analyser les processus métier. Animer une réunion. Concevoir des supports d'information et de communication. Coordonner les différentes étapes d'un projet. Définir des solutions fonctionnelles. Définir la faisabilité et la rentabilité d'un projet. Déployer des applications. Former du personnel à des procédures et techniques. Mettre en oeuvre des préconisations fonctionnelles et techniques. Piloter un projet. Procéder aux phases de tests et de recettes des applications développées. Présenter les évolutions du système d'information au commanditaire. Recenser les besoins du commanditaire. Réaliser un suivi administratif des opérations de gestion des ressources humaines. Suivre l'avancement d'un projet. Traiter l'information (collecter, classer et mettre à jour). Établir un cahier des charges",Capacité d'adaptation. Autonomie. Sens de l'organisation
Product owner,146VFWH,"Méthode AGILE. Analyser les processus métier. Animer une réunion. Concevoir des supports d'information et de communication. Coordonner les différentes étapes d'un projet. Définir des solutions fonctionnelles. Définir la faisabilité et la rentabilité d'un projet. Déployer des applications. Former du personnel à des procédures et techniques. Mettre en oeuvre des préconisations fonctionnelles et techniques. Piloter un projet. Procéder aux phases de tests et de recettes des applications développées. Présenter les évolutions du système d'information au commanditaire. Recenser les besoins du commanditaire. Réaliser un suivi administratif des opérations de gestion des ressources humaines. Suivre l'avancement d'un projet. Traiter l'information (collecter, classer et mettre à jour). Établir un cahier des charges",Capacité d'adaptation. Autonomie. Sens de l'organisation
Product owner,146TVXS,Analyser les processus métier. Définir des solutions fonctionnelles. Définir la faisabilité et la rentabilité d'un projet. Présenter les évolutions du système d'information au commanditaire. Recenser les besoins du commanditaire,
Product owner,146NMWJ,Analyser les processus métier. Définir des solutions fonctionnelles. Définir la faisabilité et la rentabilité d'un projet. Présenter les évolutions du système d'information au commanditaire. Recenser les besoins du commanditaire,
Product owner,146NHPX,Analyser les processus métier. Définir des solutions fonctionnelles. Définir la faisabilité et la rentabilité d'un projet. Présenter les évolutions du système d'information au commanditaire. Recenser les besoins du commanditaire,Sens de la communication. Sens de l'organisation. Rigueur
Product owner,146MXWP,Analyser les besoins du client. Analyser les données économiques du projet. Définir la faisabilité et la rentabilité d'un projet. Définir un avant-projet. Élaborer des solutions techniques et financières,Travail en équipe. Sens de l'organisation. Rigueur
Product owner,146MXRN,Analyser les processus métier. Définir des solutions fonctionnelles. Définir la faisabilité et la rentabilité d'un projet. Présenter les évolutions du système d'information au commanditaire. Recenser les besoins du commanditaire,Travail en équipe. Sens de l'organisation. Rigueur
Product owner,146LPDW,Analyser les processus métier. Définir des solutions fonctionnelles. Définir la faisabilité et la rentabilité d'un projet. Gestion de projet. Méthodologie SAFe. Méthodologie Scrum. Piloter un projet. Présenter les évolutions du système d'information au commanditaire. Recenser les besoins du commanditaire,Travail en équipe. Autonomie. Sens de l'organisation
Product owner,146LCZG,Analyser les processus métier. Définir des solutions fonctionnelles. Définir la faisabilité et la rentabilité d'un projet. Présenter les évolutions du système d'information au commanditaire. Recenser les besoins du commanditaire,
Product owner,146KSCC,"Assister techniquement une collectivité, un industriel. Définir la faisabilité et la rentabilité d'un projet. Déterminer des protocoles d'expérimentation. Mener des études et expérimentations à des fins d'innovation. Planifier les étapes d'un projet",
Product owner,146HPYY,Définir des solutions fonctionnelles. Méthode AGILE. Recenser les besoins du commanditaire. Établir un cahier des charges,Force de proposition. Travail en équipe. Sens de la communication
Product owner,146HKYD,Définir des solutions fonctionnelles. Définir la faisabilité et la rentabilité d'un projet. Recenser les besoins du commanditaire,Force de proposition. Travail en équipe. Autonomie
Product owner,146GLFX,Analyser les processus métier. Présenter les évolutions du système d'information au commanditaire. Recenser les besoins du commanditaire. Définir des solutions fonctionnelles. Définir la faisabilité et la rentabilité d'un projet,Travail en équipe. Sens de l'organisation. Rigueur
Product owner,146FBCW,Analyser les processus métier. Définir des solutions fonctionnelles. Définir la faisabilité et la rentabilité d'un projet. Présenter les évolutions du système d'information au commanditaire. Recenser les besoins du commanditaire,
Product owner,145QPTD,Analyser les processus métier. Définir des solutions fonctionnelles. Définir la faisabilité et la rentabilité d'un projet. Présenter les évolutions du système d'information au commanditaire. Recenser les besoins du commanditaire,
Product owner,145GZXB,,Sens de l'organisation. Sens de la communication. Travail en équipe
Product owner,144CLHW,Analyser les processus métier. Définir des solutions fonctionnelles. Définir la faisabilité et la rentabilité d'un projet. Présenter les évolutions du système d'information au commanditaire. Recenser les besoins du commanditaire,Persévérance. Travail en équipe. Autonomie
Product owner,143RLFY,Analyser les processus métier. Définir des solutions fonctionnelles. Définir la faisabilité et la rentabilité d'un projet. Présenter les évolutions du système d'information au commanditaire. Recenser les besoins du commanditaire,
Product owner,146ZYTN,,Capacité d'adaptation. Travail en équipe. Sens de l'organisation
Product owner,146WGHC,Analyser les processus métier. Définir des solutions fonctionnelles. Recenser les besoins du commanditaire. Définir la faisabilité et la rentabilité d'un projet. Présenter les évolutions du système d'information au commanditaire,Force de proposition. Travail en équipe. Sens de la communication
Product owner,146NHKR,Analyser les processus métier. Définir des solutions fonctionnelles. Définir la faisabilité et la rentabilité d'un projet. Présenter les évolutions du système d'information au commanditaire. Recenser les besoins du commanditaire,Sens de la communication. Sens de l'organisation. Rigueur
Product owner,146JYPY,Analyser les processus métier. Définir des solutions fonctionnelles. Définir la faisabilité et la rentabilité d'un projet. Présenter les évolutions du système d'information au commanditaire. Recenser les besoins du commanditaire,
Product owner,145YQTQ,Analyser les processus métier. Définir des solutions fonctionnelles. Définir la faisabilité et la rentabilité d'un projet. Présenter les évolutions du système d'information au commanditaire. Recenser les besoins du commanditaire,
Product owner,147DYKB,,
Product owner,146RCCT,Analyser les processus métier. Définir des solutions fonctionnelles. Définir la faisabilité et la rentabilité d'un projet. Présenter les évolutions du système d'information au commanditaire. Recenser les besoins du commanditaire,
Product owner,7455175,,
Product owner,7455005,,
Product owner,7454935,,
Product owner,7454853,,
Product owner,7454783,,
Product owner,7454569,,
Product owner,7454457,,
Product owner,7454409,,
Product owner,7454349,,
Product owner,7454311,,
Product owner,7453774,,
Product owner,7453726,,
Product owner,7453570,,
Product owner,7453554,,
Product owner,7453500,,
Product owner,7453361,,
Product owner,7453357,,
Product owner,7453188,,
Product owner,7453101,,
Product owner,7453099,,
Product owner,7451057,,
Product owner,7451054,,
Product owner,7450890,,
Product owner,7450761,,
Product owner,7449937,,
Product owner,7449579,,
Product owner,7445320,,
Product owner,7422941,,
Product owner,7422150,,
Product owner,7421935,,
Product owner,7421672,,
Product owner,7421394,,
Product owner,7421273,,
Product owner,7421219,,
Product owner,7420923,,
Product owner,7420913,,
Product owner,7420894,,
Product owner,7420776,,
Product owner,7420706,,
Product owner,7420301,,
Product owner,7420150,,
Product owner,7420131,,
Product owner,7420091,,
Product owner,7419847,,
Product owner,7419662,,
Product owner,7419554,,
Product owner,7419366,,
Product owner,7419317,,
Product owner,7418136,,
Product owner,7416938,,
Product owner,7413342,,
Product owner,7413294,,
Product owner,7412482,,
Product owner,7411930,,
Product owner,7410534,,
Product owner,7408527,,
Product owner,7408402,,
Product owner,7405819,,
Product owner,7405531,,
Product owner,7405249,,
Product owner,7400416,,
Product owner,7400401,,
Product owner,7400400,,
Product owner,7383181,,
Product owner,7383104,,
Product owner,7381881,,
Product owner,7377029,,
Product owner,7375758,,
Product owner,7372799,,
Product owner,7372018,,
Product owner,7371947,,
Product owner,7371811,,
Product owner,7371715,,
Product owner,7371671,,
Product owner,7371614,,
Product owner,7371470,,
Product owner,7371434,,
Product owner,7371311,,
Product owner,7371064,,
Product owner,7368152,,
Product owner,7366134,,
Product owner,7366027,,
Product owner,7365914,,
Product owner,7365185,,
Product owner,7355811,,
Product owner,7344628,,
Product owner,7344279,,
Product owner,7343975,,
Product owner,7343688,,
Product owner,7343587,,
Product owner,7343237,,
Product owner,7343063,,
Product owner,7342680,,
Product owner,7342564,,
Product owner,7342539,,
Product owner,7342373,,
Product owner,7342061,,
Product owner,7341614,,
Product owner,7341476,,
Product owner,7341393,,
Product owner,7341183,,
Product owner,7340989,,
Product owner,7340982,,
Product owner,7340618,,
Product owner,7340126,,
Product owner,7340085,,
Product owner,7340052,,
Product owner,7339889,,
Product owner,7339785,,
Product owner,7339333,,
Product owner,7313235,,
Product owner,7312897,,
Product owner,7312675,,
Product owner,7312471,,
Product owner,7311905,,
Product owner,7311555,,
Product owner,7310936,,
Product owner,7310925,,
Product owner,7307433,,
Product owner,7306743,,
Product owner,7305911,,
Product owner,7305734,,
Product owner,7303343,,
Product owner,7302503,,
Product owner,7294818,,
Product owner,7294351,,
Product owner,7293932,,
Product owner,7292080,,
Product owner,7292050,,
Product owner,7292031,,
Product owner,7291490,,
Product owner,7291151,,
Product owner,7287334,,
Product owner,7287022,,
Product owner,7281753,,
Product owner,7281497,,
Product owner,7279011,,
Product owner,7277500,,
Product owner,7277262,,
Product owner,7276803,,
Product owner,7276718,,
Product owner,7276678,,
Product owner,7274784,,
Product owner,7266905,,
Product owner,7266336,,
Product owner,7266086,,
Product owner,7266044,,
Product owner,7265955,,
Product owner,7265886,,
Product owner,7265807,,
Product owner,7263094,,
Product owner,7261386,,
Product owner,7261135,,
Product owner,7260872,,
Product owner,7260726,,
Product owner,7260443,,
Product owner,7260414,,
Product owner,7249999,,
Product owner,7249860,,
Product owner,7249704,,
Product owner,7247470,,
Product owner,7247254,,
Product owner,7242458,,
Product owner,7240638,,
Product owner,7234285,,
Product owner,7220051,,
Product owner,7219684,,
Product owner,7219565,,
Product owner,7218924,,
Product owner,7218893,,
Product owner,7218431,,
Product owner,7214720,,
Product owner,7213938,,
Product owner,7213904,,
Product owner,7212782,,
Product owner,7212424,,
Product owner,7209559,,
Product owner,7199681,,
Product owner,7195840,,
Product owner,7194854,,
Product owner,7146712,,
Product owner,7146678,,
Product owner,7146430,,
Product owner,7145739,,
Product owner,7145690,,
Product owner,7145525,,
Product owner,7145378,,
Product owner,7145198,,
Product owner,7144412,,
Product owner,7144387,,
Product owner,7143697,,
Product owner,7143365,,
Product owner,7143220,,
Product owner,7143184,,
Product owner,7143024,,
Product owner,7138850,,
Product owner,7138325,,
Product owner,7138190,,
Product owner,7136519,,
Product owner,7136507,,
Product owner,7133707,,
Product owner,7133611,,
Product owner,7133599,,
Product owner,7133559,,
Product owner,7133455,,
Product owner,7133390,,
Product owner,7133384,,
Product owner,7133368,,
Product owner,7133349,,
Product owner,7133282,,
Product owner,7133171,,
Product owner,7133158,,
Product owner,7133078,,
Product owner,7132987,,
Product owner,7132842,,
Product owner,7132642,,
Product owner,7132356,,
Product owner,7132354,,
Product owner,7132012,,
Product owner,7128770,,
Product owner,7128600,,
Product owner,7128323,,
Product owner,7128241,,
Product owner,7128009,,
Product owner,7128002,,
Product owner,7117187,,
Product owner,7110491,,
Product owner,7110309,,
Product owner,7109913,,
Product owner,7106044,,
Product owner,7095343,,
Product owner,7095165,,
Product owner,7095155,,
Product owner,7094986,,
Product owner,7093868,,
Product owner,7087819,,
Product owner,7087491,,
Product owner,7087320,,
Product owner,7080412,,
Product owner,7076741,,
Product owner,7076588,,
Product owner,7076415,,
Product owner,7076222,,
Product owner,7076197,,
Product owner,7074835,,
Product owner,7074323,,
Product owner,7057157,,
Product owner,7056782,,
Product owner,7056739,,
Product owner,7056726,,
Product owner,7056696,,
Product owner,7056651,,
Product owner,7056539,,
Product owner,7056072,,
Product owner,7056018,,
Product owner,7055972,,
Product owner,7055884,,
Product owner,7055483,,
Product owner,7055042,,
Product owner,7054979,,
Product owner,7054318,,
Product owner,7054252,,
Product owner,7054155,,
Product owner,7053836,,
Product owner,7053644,,
Product owner,7053549,,
Product owner,7052694,,
Product owner,7052335,,
Product owner,7051794,,
Product owner,7051327,,
Product owner,7040811,,
Product owner,7007686,,
Product owner,7007251,,
Product owner,7006822,,
Product owner,7006746,,
Product owner,7006306,,
Product owner,7006104,,
Product owner,7005548,,
Product owner,7005056,,
Product owner,7004627,,
Product owner,7004561,,
Product owner,7004328,,
Product owner,7004296,,
Product owner,7003515,,
Product owner,7003411,,
Product owner,7003407,,
Product owner,7003054,,
Product owner,7002994,,
Product owner,7002240,,
Product owner,7002178,,
Product owner,7001573,,
Product owner,7001485,,
Product owner,7001037,,
Product owner,7000969,,
Product owner,7000744,,
Product owner,7000551,,
Product owner,7000403,,
Product owner,7000240,,
Product owner,7000196,,
Product owner,6999997,,
Product owner,6999643,,
Product owner,6999441,,
Product owner,6999257,,
Product owner,6999218,,
Product owner,6951802,,
Product owner,6948176,,
Product owner,6941045,,
Product owner,6936541,,
Product owner,6934141,,
Product owner,6933988,,
Product owner,6911034,,
Product owner,6910472,,
Product owner,6901761,,
Product owner,6900891,,
Product owner,6900361,,
Product owner,6899213,,
Product owner,6898809,,
Product owner,6891785,,
Product owner,6891625,,
Product owner,6891185,,
Product owner,6891031,,
Product owner,6890851,,
Product owner,6890479,,
Product owner,6890321,,
Product owner,6890278,,
Product owner,6890258,,
Product owner,6889809,,
Product owner,6889690,,
Product owner,6889498,,
Product owner,6889483,,
Product owner,6887949,,
Product owner,6885301,,
Product owner,6848290,,
Product owner,6847828,,
Product owner,6828437,,
Product owner,6816041,,
Product owner,6809971,,
Product owner,6809619,,
Product owner,6807944,,
Product owner,6806582,,
Product owner,6805218,,
Product owner,6792362,,
Product owner,6791940,,
Product owner,6791927,,
Product owner,6791828,,
Product owner,6791519,,
Product owner,6791497,,
Product owner,6791303,,
Product owner,6791048,,
Product owner,6790679,,
Product owner,6788969,,
Product owner,6787148,,
Product owner,6786698,,
Product owner,6786663,,
Product owner,6785576,,
Product owner,6784861,,
Product owner,6782612,,
Product owner,6777265,,
Product owner,6775130,,
Product owner,6741264,,
Product owner,6708256,,
Product owner,6691568,,
Product owner,6690937,,
Product owner,6690773,,
Product owner,6688782,,
Product owner,6688509,,
Product owner,6687353,,
Product owner,6686716,,
Product owner,6686575,,
Product owner,6685731,,
Product owner,6685484,,
Product owner,6685395,,
Product owner,6685264,,
Product owner,6685213,,
Product owner,6685102,,
Product owner,6684997,,
Product owner,6684916,,
Product owner,6684271,,
Product owner,6684218,,
Product owner,6683931,,
Product owner,6683215,,
Product owner,6682869,,
Product owner,6682865,,
Product owner,6682834,,
Product owner,6682624,,
Product owner,6682300,,
Product owner,6678367,,
Product owner,6674441,,
Product owner,6667483,,
Product owner,6667029,,
Product owner,6664698,,
Product owner,6664068,,
Product owner,6660797,,
Product owner,6658538,,
Product owner,6658529,,
Product owner,6658376,,
Product owner,6644055,,
Product owner,6641593,,
Product owner,6641163,,
Product owner,6639875,,
Product owner,6616544,,
Product owner,6615595,,
Product owner,6598121,,
Product owner,6597838,,
Product owner,6597252,,
Product owner,6594581,,
Product owner,6594559,,
Product owner,6594225,,
Product owner,6594162,,
Product owner,6593870,,
Product owner,6593684,,
Product owner,6593334,,
Product owner,6593131,,
Product owner,6593101,,
Product owner,6592950,,
Product owner,6592589,,
Product owner,6591956,,
Product owner,6591649,,
Product owner,6591408,,
Product owner,6591361,,
Product owner,6590963,,
Product owner,6590945,,
Product owner,6590776,,
Product owner,6590567,,
Product owner,6589488,,
Product owner,6589411,,
Product owner,6576273,,
Product owner,6575217,,
Product owner,6572892,,
Product owner,6568226,,
Product owner,6567835,,
Product owner,6567434,,
Product owner,6567011,,
Product owner,6557239,,
Product owner,6519867,,
Product owner,6519801,,
Product owner,6519794,,
Product owner,6518979,,
Product owner,6518958,,
Product owner,6499817,,
Product owner,6499598,,
Product owner,6499579,,
Product owner,6498501,,
Product owner,6496589,,
Product owner,6486850,,
Product owner,6481308,,
Product owner,6480033,,
Product owner,6474323,,
Product owner,6467989,,
Product owner,6467196,,
Product owner,6462473,,
Product owner,6459460,,
Product owner,6459064,,
Product owner,6456192,,
Product owner,6456103,,
Product owner,6455875,,
