metier,identifiant,competences,savoir-etre
Développeur php,146VDTN,Développer une application en lien avec une base de données. Langage informatique HTML. Langage informatique PHP. Langage informatique SQL. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Langage informatique C/C++. Langage informatique CSS. Langage informatique XML. Langages de programmation informatique. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,Travail en équipe. Autonomie. Capacité de décision
Développeur php,146VBVD,Concevoir et développer les programmes et applications informatiques. Langage informatique PHP. Langage informatique SQL. laravel. SQL. Analyser les besoins du client. Déterminer des mesures correctives. microsoft,Réactivité. Travail en équipe. Autonomie
Développeur php,146TRWB,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,
Développeur php,146TRQQ,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,
Développeur php,146TRMD,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,
Développeur php,146TGDB,Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Langage informatique PHP. Analyser les besoins du client. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,Réactivité. Travail en équipe. Autonomie
Développeur php,146SZPY,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,Prise de recul. Travail en équipe. Sens de la communication
Développeur php,146LVWN,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,Force de proposition. Autonomie. Rigueur
Développeur php,146LTRT,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,
Développeur php,146LSMT,"Analyser des problèmes techniques. Analyser les besoins du client. Architecture web. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Développer une application en lien avec une base de données. Langage informatique PHP. Langage informatique SQL. Méthode AGILE. Sélectionner, assembler et intégrer des composants informatiques (progiciels, bases de données, développements spécifiques, ...)",Curiosité. Travail en équipe. Rigueur
Développeur php,146KCZB,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,
Développeur php,146JSPL,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,
Développeur php,146GVYN,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,
Développeur php,146FMZF,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,
Développeur php,146BXYJ,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,
Développeur php,146BXYF,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,
Développeur php,145RFJB,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,
Développeur php,145PMHX,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,
Développeur php,145PLNP,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,
Développeur php,145NZDY,Git. Laravel. PHP. Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Magento. Symfony. TypeScript,Force de proposition. Autonomie. Rigueur
Développeur php,145NVLW,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,
Développeur php,144VSNG,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,
Développeur php,143XDCP,Concevoir et développer les programmes et applications informatiques. Analyser les besoins du client. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,Force de proposition. Curiosité. Travail en équipe
Développeur php,147CKYP,,
Développeur php,146KDJL,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,Force de proposition. Capacité à fédérer. Autonomie
Développeur php,145JHQQ,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,
Développeur php,147KHPB,Langage informatique J2EE. Langage informatique Java. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,
Développeur php,145PMCY,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,
Développeur php,143RVCP,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,Sens de la communication. Autonomie. Sens de l'organisation
Développeur php,146NSJQ,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges. html. stack Angular. stack Java. stack Microsoft. stack PHP. stack Python,Capacité d'adaptation. Travail en équipe
Développeur php,147JWKQ,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,
Développeur php,147JTDD,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,
Développeur php,147JCMX,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,
Développeur php,147HCRY,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,
Développeur php,147DYZN,"Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Développer une application en lien avec une base de données. Langage informatique CSS. Langage informatique HTML. Langage informatique PHP. Langage informatique Apache. Langage informatique Script Shell. Langage informatique SQL. Langages de programmation informatique. Réaliser un prototype de la solution technique pour validation par le donneur d'ordres (configuration type, ...). Établir un cahier des charges. Rédiger une documentation",Curiosité. Persévérance. Rigueur
Développeur php,147DGHM,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,Travail en équipe. Autonomie. Rigueur
Développeur php,147CHPH,Actualiser des outils de formation / pédagogiques. Concevoir des outils de formation / pédagogiques. Définir les méthodes et outils pédagogiques d'une formation. Encadrer des stagiaires dans leurs missions. Techniques pédagogiques,Capacité d'adaptation. Travail en équipe. Sens de l'organisation
Développeur php,147BJBF,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,
Développeur php,146ZYJL,Concevoir et développer les programmes et applications informatiques. Développer une application en lien avec une base de données. Langage informatique HTML. Langage informatique PHP. Langage informatique SQL. Analyser des problèmes techniques. Analyser les besoins du client. Déterminer des mesures correctives,Capacité d'adaptation. Force de proposition. Travail en équipe
Développeur php,146ZCCT,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,
Développeur php,146YJJG,Langage informatique PHP. Langage informatique SQL. Analyser des problèmes techniques. Déterminer des mesures correctives. Gestion de projet,Prise de recul. Travail en équipe. Autonomie
Développeur php,146XYRR,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,
Développeur php,146QPZM,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,Travail en équipe. Sens de la communication. Rigueur
Développeur php,146PJJT,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,Réactivité. Travail en équipe. Sens de l'organisation
Développeur php,146NCLT,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,
Développeur php,146MYKL,"Concevoir et développer les programmes et applications informatiques. Développer une application en lien avec une base de données. Langage informatique C/C++. Langage informatique CSS. Langage informatique HTML. Langage informatique Java. Langage informatique PHP. Langage informatique SQL. Programmation informatique. Programmation logicielle. Réaliser des études et développements informatiques. Analyser des problèmes techniques. Analyser les besoins du client. Architecture des systèmes d'information. Architecture web. Déterminer des mesures correctives. Langage informatique C#. Langage informatique J2EE. Langage informatique Script Shell. Méthode AGILE. Programmer dans un langage informatique spécifique. Règles de sécurité Informatique et Télécoms. Sélectionner, assembler et intégrer des composants informatiques (progiciels, bases de données, développements spécifiques, ...). Technologies de l'accessibilité numérique. Établir un cahier des charges",Force de proposition. Autonomie. Rigueur
Développeur php,146LNZJ,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Langage informatique PHP. Établir un cahier des charges,Capacité d'adaptation. Autonomie. Rigueur
Développeur php,146KDMM,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,Force de proposition. Travail en équipe. Sens de la communication
Développeur php,146JKYH,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,
Développeur php,146FRJW,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,
Développeur php,146FKGN,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,
Développeur php,146DBGC,Langage informatique HTML. Langage informatique Java. Langage informatique PHP,Capacité d'adaptation. Autonomie. Rigueur
Développeur php,145TRZP,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,Force de proposition. Travail en équipe. Autonomie
Développeur php,144HZBG,Analyser des problèmes techniques. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Analyser les besoins du client. Établir un cahier des charges,Capacité d'adaptation. Autonomie
Développeur php,143TNVX,,Réactivité. Autonomie. Rigueur
Développeur php,143NSSZ,Analyser des problèmes techniques. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Langage informatique PHP. Symfony,Travail en équipe. Autonomie
Développeur php,145XNZM,,
Développeur php,145GGYN,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,Réactivité. Gestion du stress. Autonomie
Développeur php,147CJBQ,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,Capacité d'adaptation. Travail en équipe. Rigueur
Développeur php,146RTYX,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,
Développeur php,147KKJQ,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,
Développeur php,147KBKF,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,
Développeur php,147JRDB,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,
Développeur php,147HZGB,Analyser des problèmes techniques. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Laravel/Symfony. Programmation informatique. React Native. Méthode AGILE. Planifier les étapes d'un projet. Réaliser des supports techniques. C#,Réactivité. Travail en équipe. Sens de la communication
Développeur php,147HWJC,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,
Développeur php,147GZHW,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,Autonomie. Sens de l'organisation. Rigueur
Développeur php,147GXRT,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,Réactivité. Autonomie. Rigueur
Développeur php,147GTQB,,Autonomie. Rigueur
Développeur php,147GTNZ,,Autonomie. Rigueur
Développeur php,147DVKW,Algorithmique. Analyser des problèmes techniques. Déterminer des mesures correctives. Gestion de configuration. Gestion de projet. Marketing / Mercatique. Planifier les étapes d'un projet. Procédures d'appels d'offres. Promouvoir un projet. Réaliser un appel d'offre,Réactivité. Autonomie. Rigueur
Développeur php,147DRVP,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,
Développeur php,147CRLS,,
Développeur php,147CQMD,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges. SalonduNumérique,
Développeur php,147CNDR,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,
Développeur php,147CKJP,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,Curiosité. Réactivité
Développeur php,147CJHW,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,Réactivité. Travail en équipe. Autonomie
Développeur php,146ZZVF,Langage informatique CSS. Langage informatique HTML. Langage informatique Java. Langage informatique SQL. Gestion de projet. Planifier les étapes d'un projet,Force de proposition. Réactivité. Autonomie
Développeur php,146ZWRP,Concevoir et développer les programmes et applications informatiques. Analyser les besoins du client. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,Travail en équipe. Autonomie. Sens de l'organisation
Développeur php,146ZQWF,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,Réactivité. Sens de la communication. Autonomie
Développeur php,146ZNLF,"Anglais (lu, écrit, parlé). Concevoir et développer les programmes et applications informatiques. Langage informatique JavaScript. Langage informatique PHP",Réactivité. Travail en équipe. Sens de l'organisation
Développeur php,146ZDCB,,
Développeur php,146YCZK,Concevoir et développer les programmes et applications informatiques. Analyser des problèmes techniques. Déterminer des mesures correctives,Curiosité. Réactivité. Travail en équipe
Développeur php,146XRGJ,Java Android / Kotlin. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,Force de proposition. Persévérance. Réactivité
Développeur php,146XQTN,iOS / Swift. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,Force de proposition. Persévérance. Prise de recul
Développeur php,146XFVY,"Analyser des problèmes techniques. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. NET, HTML, JS, CSS, XML, SQL. Établir un cahier des charges",Travail en équipe. Autonomie. Sens de l'organisation
Développeur php,146XDBY,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,Prise de recul. Autonomie. Rigueur
Développeur php,146VRLB,,
Développeur php,146VRJZ,,
Développeur php,146VRHV,,
Développeur php,146VRFP,,
Développeur php,146VRCC,,
Développeur php,146VQYW,,
Développeur php,146VQXY,,
Développeur php,146VQWL,,
Développeur php,146VQTH,,
Développeur php,146VQPH,,
Développeur php,146VQMS,,
Développeur php,146VQHF,,
Développeur php,146VLFX,,
Développeur php,146SWZY,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,Capacité d'adaptation. Travail en équipe. Autonomie
Développeur php,146SJNM,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives,Réactivité. Travail en équipe. Rigueur
Développeur php,146RQXK,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,Réactivité. Autonomie. Rigueur
Développeur php,146RQCH,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,Autonomie. Sens de l'organisation. Rigueur
Développeur php,146RPGX,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,
Développeur php,146QZMV,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,Gestion du stress. Travail en équipe. Sens de l'organisation
Développeur php,146QCKS,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,
Développeur php,146PZMS,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives,Capacité d'adaptation. Force de proposition. Autonomie
Développeur php,146PCXS,Analyser des problèmes techniques. Analyser les besoins du client. Déterminer des mesures correctives. Établir un cahier des charges,
Développeur php,146NQGV,Langage informatique Java. Langage informatique Python. Langage informatique SQL. Connaissance des protocoles Réseau. GitLab. Outils de gestion de configuration logiciel. Outils de gestion des faits techniques logiciels. Serveur Web,
Développeur php,146NPNC,Maîtrise de Angular et/ou Flutter + ASP.NET. Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,Réactivité. Travail en équipe. Rigueur
Développeur php,146NGBP,Concevoir et développer les programmes et applications informatiques. Langage informatique C#. Analyser des problèmes techniques. Langage informatique Visual Basic. Établir un cahier des charges,Force de proposition. Autonomie. Rigueur
Développeur php,146NFKC,Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,Force de proposition. Autonomie. Rigueur
Développeur php,146NBXC,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,
Développeur php,146MMLC,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Langage informatique AutoItScript. Langage informatique C/C++. Langage informatique Python. Établir un cahier des charges,Capacité d'adaptation. Autonomie. Rigueur
Développeur php,146MDYQ,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,Capacité d'adaptation. Sens de la communication. Rigueur
Développeur php,146LTRP,Analyser les besoins du client. Déterminer des mesures correctives. Concevoir et développer les programmes et applications informatiques. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,Capacité d'adaptation. Autonomie. Sens de l'organisation
Développeur php,146KVVD,,
Développeur php,146JQSJ,Analyser des problèmes techniques. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,
Développeur php,146GNLM,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,Force de proposition. Autonomie. Rigueur
Développeur php,146GFYG,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,
Développeur php,146GFXV,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,
Développeur php,146FPZX,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,
Développeur php,146FMSK,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,Autonomie
Développeur php,146DLDH,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,Travail en équipe. Sens de l'organisation. Rigueur
Développeur php,146DCPY,,Travail en équipe. Autonomie. Rigueur
Développeur php,146CJHL,,
Développeur php,146CJCQ,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,
Développeur php,145ZKZW,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives,Capacité d'adaptation. Force de proposition. Autonomie
Développeur php,145ZCPZ,Analyser des problèmes techniques. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives,Travail en équipe. Autonomie. Rigueur
Développeur php,145STXY,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,
Développeur php,145SGPF,,Autonomie. Rigueur. Travail en équipe
Développeur php,145RLPN,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges. développement sites web. prestashop,Rigueur. Sens de l'organisation. Travail en équipe
Développeur php,145QYMC,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,
Développeur php,145QWLY,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,Force de proposition. Autonomie
Développeur php,145QNHL,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Informatique de gestion. Langage informatique HTML. Langage informatique PHP. Langage informatique SQL,Curiosité. Travail en équipe. Sens de la communication
Développeur php,145NSNK,Langage informatique CSS. Langage informatique HTML. Langage informatique PHP,Capacité d'adaptation. Autonomie. Rigueur
Développeur php,145LCRC,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Établir un cahier des charges. Déterminer des mesures correctives,Force de proposition. Travail en équipe. Autonomie
Développeur php,145HYNK,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,
Développeur php,144ZGYV,Connaissance des outils web e commerce. Experience Wordpress WooCommerce. Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,Autonomie. Rigueur. Travail en équipe
Développeur php,144YCKF,,
Développeur php,144VXQV,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Langages de programmation informatique. Établir un cahier des charges,Force de proposition. Autonomie. Rigueur
Développeur php,144SSWP,environnement Linux/Apache/MySQL/No-SQL. langages JAVA et PHP. Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges. JAVA pour Android. Objective-C pour iOS,Force de proposition. Travail en équipe. Rigueur
Développeur php,144RFPC,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Publication Assistée par Ordinateur (PAO). Établir un cahier des charges,
Développeur php,147HVRB,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,
Développeur php,147GHQL,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,
Développeur php,147DYQV,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,Réactivité. Travail en équipe. Autonomie
Développeur php,147CMHK,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,Capacité d'adaptation. Prise de recul. Autonomie
