metier,identifiant,competences,savoir-etre
Consultant informatique,147BYFY,Analyser les besoins d'un projet. Concevoir l'architecture d'un système d'information. Concevoir les solutions techniques. Définir les caractéristiques techniques du produit. Évaluer le résultat de ses actions,
Consultant informatique,147BLBG,Analyser les processus métier. Définir des solutions fonctionnelles. Définir la faisabilité et la rentabilité d'un projet. Présenter les évolutions du système d'information au commanditaire. Recenser les besoins du commanditaire. SalonduNumérique,Sens de la communication. Autonomie. Sens de l'organisation
Consultant informatique,147BFKZ,"Analyser les processus métier. Définir des solutions fonctionnelles. Définir la faisabilité et la rentabilité d'un projet. Présenter les évolutions du système d'information au commanditaire. Recenser les besoins du commanditaire. AIX 7.1 / 7.2 administration (ASMI,HMC). Linux. MySQL. Oracle. SAN. VIOS (DLPAR, LPM,SEA)",
Consultant informatique,146ZQFZ,Analyser les processus métier. Définir des solutions fonctionnelles. Définir la faisabilité et la rentabilité d'un projet. Présenter les évolutions du système d'information au commanditaire. Recenser les besoins du commanditaire,Sens de la communication. Autonomie. Sens de l'organisation
Consultant informatique,146ZQCX,Analyser les processus métier. Définir des solutions fonctionnelles. Définir la faisabilité et la rentabilité d'un projet. Présenter les évolutions du système d'information au commanditaire. Recenser les besoins du commanditaire,
Consultant informatique,146ZJBZ,Analyser les processus métier. Banque. Définir des solutions fonctionnelles. Définir la faisabilité et la rentabilité d'un projet. Finance. Gestion de projet/Pilotage de projet. Recenser les besoins du commanditaire. SQL. Présenter les évolutions du système d'information au commanditaire,Autonomie. Sens de l'organisation. Rigueur
Consultant informatique,146YYNT,Analyser les processus métier. Former du personnel à des procédures et techniques. Mettre en oeuvre des préconisations fonctionnelles et techniques. Participer à la mise en place d'un Progiciel de Gestion Intégré (PGI). Procéder aux phases de tests et de recettes des applications développées. Recenser les besoins du commanditaire,Réactivité. Sens de la communication. Rigueur
Consultant informatique,146YRNR,Analyser les processus métier. Définir des solutions fonctionnelles. Définir la faisabilité et la rentabilité d'un projet. Présenter les évolutions du système d'information au commanditaire. Recenser les besoins du commanditaire,
Consultant informatique,146YHGH,Analyser les processus métier. Définir des solutions fonctionnelles. Définir la faisabilité et la rentabilité d'un projet. Présenter les évolutions du système d'information au commanditaire. Recenser les besoins du commanditaire,Sens de la communication. Sens de l'organisation. Rigueur
Consultant informatique,146YDJX,Analyser les besoins d'un projet. Concevoir l'architecture d'un système d'information. Concevoir les solutions techniques. Définir les caractéristiques techniques du produit. Évaluer le résultat de ses actions,Travail en équipe. Sens de la communication. Capacité de décision
Consultant informatique,146YDJX,Analyser les besoins d'un projet. Concevoir l'architecture d'un système d'information. Concevoir les solutions techniques. Définir les caractéristiques techniques du produit. Évaluer le résultat de ses actions,Travail en équipe. Sens de la communication. Capacité de décision
Consultant informatique,146YCKB,Analyser les processus métier. Définir des solutions fonctionnelles. Définir la faisabilité et la rentabilité d'un projet. Présenter les évolutions du système d'information au commanditaire. Recenser les besoins du commanditaire. Conseil en SI. CRM - customer relationship management,
Consultant informatique,146XVGT,Analyser les processus métier. Définir des solutions fonctionnelles. Définir la faisabilité et la rentabilité d'un projet. Présenter les évolutions du système d'information au commanditaire. Recenser les besoins du commanditaire,
Consultant informatique,146XJHQ,Analyser les processus métier. Définir la faisabilité et la rentabilité d'un projet. Former du personnel à des procédures et techniques. Recenser les besoins du commanditaire. Établir un cahier des charges,
Consultant informatique,146WQMZ,Excellente communication. Méthodologies d'analyse de risques. Qualité rédactionnelle. Analyser les besoins d'un projet. Concevoir l'architecture d'un système d'information. Concevoir les solutions techniques. Définir les caractéristiques techniques du produit. Évaluer le résultat de ses actions,Travail en équipe. Autonomie. Rigueur
Consultant informatique,146WNBG,,Travail en équipe. Autonomie. Sens de l'organisation
Consultant informatique,146WKWX,Analyser les processus métier. Définir des solutions fonctionnelles. Définir la faisabilité et la rentabilité d'un projet. Présenter les évolutions du système d'information au commanditaire. Recenser les besoins du commanditaire,
Consultant informatique,146WFZT,Anglais. Analyser les processus métier. Définir des solutions fonctionnelles. Définir la faisabilité et la rentabilité d'un projet. Présenter les évolutions du système d'information au commanditaire. Recenser les besoins du commanditaire,
Consultant informatique,146WFHZ,Analyser les processus métier. Définir des solutions fonctionnelles. Définir la faisabilité et la rentabilité d'un projet. Présenter les évolutions du système d'information au commanditaire. Recenser les besoins du commanditaire,
Consultant informatique,146VLGW,Analyser les processus métier. Définir des solutions fonctionnelles. Définir la faisabilité et la rentabilité d'un projet. Présenter les évolutions du système d'information au commanditaire. Recenser les besoins du commanditaire,Gestion du stress. Autonomie. Rigueur
Consultant informatique,146VKYN,Analyser les processus métier. Définir des solutions fonctionnelles. Définir la faisabilité et la rentabilité d'un projet. Procéder aux phases de tests et de recettes des applications développées. Recenser les besoins du commanditaire,
Consultant informatique,146VHSL,Analyser les processus métier. Définir des solutions fonctionnelles. Définir la faisabilité et la rentabilité d'un projet. Présenter les évolutions du système d'information au commanditaire. Recenser les besoins du commanditaire,
Consultant informatique,146VHNX,"Active Directory. Azure AD et AADconnect. O365. Concevoir les solutions techniques. Effectuer une assistance technique. Mettre en place les procédures techniques d'exploitation, d'utilisation et de sécurité des équipements informatiques. Mettre à jour une documentation technique. Procéder aux phases de tests et de recettes des applications développées. Traiter l'information (collecter, classer et mettre à jour). Évaluer le résultat de ses actions",
Consultant informatique,146VGHY,Analyser les processus métier. Architecture des systèmes d'information. Définir des solutions fonctionnelles. Définir la faisabilité et la rentabilité d'un projet. Définir les évolutions d'un système d'information. Gestion de production. Gestion de projet. Identifier des choix stratégiques d'évolution des systèmes d'information de l'entreprise. Mettre en oeuvre des préconisations fonctionnelles et techniques. Modélisation informatique. Méthode AGILE. Méthodologie SAFe. Méthodologie Scrum. Présenter les évolutions du système d'information au commanditaire. Recenser les besoins du commanditaire. Réaliser un reporting. Établir un cahier des charges,Autonomie. Capacité de décision. Rigueur
Consultant informatique,146TSVR,Analyser les processus métier. Définir des solutions fonctionnelles. Définir la faisabilité et la rentabilité d'un projet. Présenter les évolutions du système d'information au commanditaire. Recenser les besoins du commanditaire,
Consultant informatique,146TQKB,Analyser les processus métier. Définir des solutions fonctionnelles. Définir la faisabilité et la rentabilité d'un projet. Présenter les évolutions du système d'information au commanditaire. Recenser les besoins du commanditaire,
Consultant informatique,146TLLF,Analyser les processus métier. Définir des solutions fonctionnelles. Définir la faisabilité et la rentabilité d'un projet. Présenter les évolutions du système d'information au commanditaire. Recenser les besoins du commanditaire,Curiosité. Travail en équipe. Autonomie
Consultant informatique,146SVZJ,Définir la faisabilité et la rentabilité d'un projet. Recenser les besoins du commanditaire,Force de proposition. Curiosité. Sens de l'organisation
Consultant informatique,146SKZL,Analyser les processus métier. Définir des solutions fonctionnelles. Définir la faisabilité et la rentabilité d'un projet. Présenter les évolutions du système d'information au commanditaire. Recenser les besoins du commanditaire,Capacité d'adaptation. Travail en équipe. Autonomie
Consultant informatique,146RWXC,Analyser les processus métier. Définir des solutions fonctionnelles. Définir la faisabilité et la rentabilité d'un projet. Présenter les évolutions du système d'information au commanditaire. Recenser les besoins du commanditaire,Autonomie. Capacité de décision. Sens de l'organisation
Consultant informatique,146RTXZ,Analyser les processus métier. Définir des solutions fonctionnelles. Définir la faisabilité et la rentabilité d'un projet. Présenter les évolutions du système d'information au commanditaire. Recenser les besoins du commanditaire,
Consultant informatique,146RBWG,Analyser les processus métier. Définir des solutions fonctionnelles. Progiciels de Gestion Intégrée (PGI) / Enterprise Resource Planning (ERP),Capacité d'adaptation. Autonomie. Rigueur
Consultant informatique,146QLDN,Analyser les processus métier. Définir des solutions fonctionnelles. Définir la faisabilité et la rentabilité d'un projet. Présenter les évolutions du système d'information au commanditaire. Recenser les besoins du commanditaire,Force de proposition. Travail en équipe. Capacité de décision
Consultant informatique,146PTKW,Analyser les processus métier. Définir des solutions fonctionnelles. Définir la faisabilité et la rentabilité d'un projet. Présenter les évolutions du système d'information au commanditaire. Recenser les besoins du commanditaire,Travail en équipe. Sens de la communication. Autonomie
Consultant informatique,146NXTF,"Analyser les processus métier. Animer une réunion. Conduite du changement. Coordonner l'activité d'une équipe. Définir des solutions fonctionnelles. Définir la faisabilité et la rentabilité d'un projet. Gestion de projet. Méthodes d'analyse (systémique, fonctionnelle, de risques, ...). Piloter un projet. Présenter les évolutions du système d'information au commanditaire. Recenser les besoins du commanditaire. Réaliser un reporting. Suivre l'avancement d'un projet",Réactivité. Autonomie. Sens de l'organisation
Consultant informatique,146NTTY,Analyser les processus métier. Présenter les évolutions du système d'information au commanditaire. Définir des solutions fonctionnelles. Définir la faisabilité et la rentabilité d'un projet. Recenser les besoins du commanditaire,Réactivité. Travail en équipe. Rigueur
Consultant informatique,146NCWX,Analyser les besoins d'un projet. Audit des systèmes d'information,Capacité d'adaptation. Capacité à fédérer. Autonomie
Consultant informatique,146MWGS,Analyser les besoins d'un projet. Concevoir l'architecture d'un système d'information. Concevoir les solutions techniques. Définir les caractéristiques techniques du produit. Évaluer le résultat de ses actions,Curiosité. Travail en équipe. Sens de la communication
Consultant informatique,146MQZG,Analyser les processus métier. Définir des solutions fonctionnelles. Définir la faisabilité et la rentabilité d'un projet. Présenter les évolutions du système d'information au commanditaire. Recenser les besoins du commanditaire,Prise de recul. Capacité à fédérer. Autonomie
Consultant informatique,146LZTC,"Analyser les processus métier. Animation d'instances agiles (mêlée, démonstration, rétrospective, …). Définir des solutions fonctionnelles. Gestion de projet. Méthode AGILE. Méthodologie Scrum. Participer à la mise en place d'un Progiciel de Gestion Intégré (PGI). Progiciels de Gestion Intégrée (PGI) / Enterprise Resource Planning (ERP). Recenser les besoins du commanditaire. Réaliser un reporting. Architecture des systèmes d'information. Définir la faisabilité et la rentabilité d'un projet. Déployer des applications. Mettre en oeuvre des préconisations fonctionnelles et techniques. Méthodologie SAFe. Présenter les évolutions du système d'information au commanditaire",Travail en équipe. Autonomie. Sens de l'organisation
Consultant informatique,146LSRB,Concevoir l'architecture d'un système d'information. Concevoir les solutions techniques. Analyser les besoins d'un projet. Définir les caractéristiques techniques du produit. Évaluer le résultat de ses actions,Capacité d'adaptation. Force de proposition. Autonomie
Consultant informatique,146LPWM,agile. Analyser les besoins d'un projet. API MANAGEMENT. Architecture des systèmes d'information. AWS. Concevoir l'architecture d'un système d'information. Concevoir les solutions techniques. Elastic search. SQS/SNS/S3. Tibco BW. Définir les caractéristiques techniques du produit. Évaluer le résultat de ses actions,Curiosité. Autonomie. Rigueur
Consultant informatique,146KXTP,"Procédures d'élaboration d'un plan de tests (étapes, scénarii...). Progiciels industriels et techniques. Traiter l'information (collecter, classer et mettre à jour)",Travail en équipe. Capacité de décision. Rigueur
Consultant informatique,146KXTH,"Procédures d'élaboration d'un plan de tests (étapes, scénarii...). Progiciels industriels et techniques. Traiter l'information (collecter, classer et mettre à jour)",Réactivité. Travail en équipe. Rigueur
Consultant informatique,146KXNN,"Procédures d'élaboration d'un plan de tests (étapes, scénarii...). Progiciels industriels et techniques. Tableur Utilisation experte. Traitement de texte Utilisation experte",Réactivité. Travail en équipe. Autonomie
Consultant informatique,146KJLB,Analyser les processus métier. Définir des solutions fonctionnelles. Définir la faisabilité et la rentabilité d'un projet. Procéder aux phases de tests et de recettes des applications développées. Recenser les besoins du commanditaire,Travail en équipe. Sens de la communication. Autonomie
Consultant informatique,146HVHF,Analyser les processus métier. Définir des solutions fonctionnelles. Définir la faisabilité et la rentabilité d'un projet. Procéder aux phases de tests et de recettes des applications développées. Recenser les besoins du commanditaire,
Consultant informatique,146GVNT,Analyser les processus métier. Définir des solutions fonctionnelles. Définir la faisabilité et la rentabilité d'un projet. Présenter les évolutions du système d'information au commanditaire. Recenser les besoins du commanditaire,
Consultant informatique,146GGYQ,,
Consultant informatique,146GBGN,"Anglais professionnel. Bonnes bases sur Shell, Perl et Python. Compétences sur Linux. Analyser les processus métier. Coordonner les différentes étapes d'un projet. Définir des solutions fonctionnelles. Définir la faisabilité et la rentabilité d'un projet. Présenter les évolutions du système d'information au commanditaire. Recenser les besoins du commanditaire",Force de proposition. Autonomie. Rigueur
Consultant informatique,146GGYQ,,
Consultant informatique,146GBGN,"Anglais professionnel. Bonnes bases sur Shell, Perl et Python. Compétences sur Linux. Analyser les processus métier. Coordonner les différentes étapes d'un projet. Définir des solutions fonctionnelles. Définir la faisabilité et la rentabilité d'un projet. Présenter les évolutions du système d'information au commanditaire. Recenser les besoins du commanditaire",Force de proposition. Autonomie. Rigueur
Consultant informatique,146FNZF,Analyser les processus métier. Définir des solutions fonctionnelles. Définir la faisabilité et la rentabilité d'un projet. Présenter les évolutions du système d'information au commanditaire. Recenser les besoins du commanditaire,Autonomie. Sens de l'organisation. Rigueur
Consultant informatique,146DZLW,,
Consultant informatique,146DYZZ,,
Consultant informatique,146DPXS,Analyser les processus métier. Définir des solutions fonctionnelles. Définir la faisabilité et la rentabilité d'un projet. Procéder aux phases de tests et de recettes des applications développées. Recenser les besoins du commanditaire,
Consultant informatique,146DNQF,Analyser les processus métier. Définir des solutions fonctionnelles. Définir la faisabilité et la rentabilité d'un projet. Procéder aux phases de tests et de recettes des applications développées. Recenser les besoins du commanditaire,Force de proposition. Autonomie. Rigueur
Consultant informatique,146DBQF,Analyser les processus métier. Définir la faisabilité et la rentabilité d'un projet. Former du personnel à des procédures et techniques. Recenser les besoins du commanditaire. Établir un cahier des charges,Capacité d'adaptation. Autonomie. Rigueur
Consultant informatique,146CKHC,Analyser les processus métier. Définir des solutions fonctionnelles. Définir la faisabilité et la rentabilité d'un projet. Procéder aux phases de tests et de recettes des applications développées. Recenser les besoins du commanditaire,
Consultant informatique,146BYTS,Analyser les processus métier. Définir des solutions fonctionnelles. Définir la faisabilité et la rentabilité d'un projet. Présenter les évolutions du système d'information au commanditaire. Recenser les besoins du commanditaire,Curiosité. Travail en équipe. Sens de la communication
Consultant informatique,146BSJH,"Analyser les processus métier. IT. ITAC. ITGC. Mettre en oeuvre des préconisations fonctionnelles et techniques. Méthode AGILE. Méthodes d'analyse (systémique, fonctionnelle, de risques, ...). Procédures d'élaboration d'un plan de tests (étapes, scénarii...). Traiter l'information (collecter, classer et mettre à jour). Audit interne. Procéder aux phases de tests et de recettes des applications développées. audit",Curiosité. Travail en équipe. Sens de la communication
Consultant informatique,145YRZG,Analyser les processus métier. Définir des solutions fonctionnelles. Définir la faisabilité et la rentabilité d'un projet. Présenter les évolutions du système d'information au commanditaire. Recenser les besoins du commanditaire,
Consultant informatique,145YCWY,Analyser les processus métier. Définir des solutions fonctionnelles. Définir la faisabilité et la rentabilité d'un projet. Présenter les évolutions du système d'information au commanditaire. Recenser les besoins du commanditaire,Travail en équipe. Autonomie. Rigueur
Consultant informatique,145XLZH,Analyser les processus métier. Procéder aux phases de tests et de recettes des applications développées. Définir des solutions fonctionnelles. Définir la faisabilité et la rentabilité d'un projet. Recenser les besoins du commanditaire,Curiosité. Autonomie. Rigueur
Consultant informatique,145XLJT,"Analyser les processus métier. Conduite du changement. Définir des solutions fonctionnelles. Participer à la mise en place d'un Progiciel de Gestion Intégré (PGI). Procéder aux phases de tests et de recettes des applications développées. Établir un cahier des charges. Audit interne. Comptabilité générale. Définir la faisabilité et la rentabilité d'un projet. Finance. Gestion commerciale, relation clients. Gestion de production. Gestion de projet. Gestion financière. Progiciels de Gestion Intégrée (PGI) / Enterprise Resource Planning (ERP). Suivre l'avancement d'un projet",Curiosité. Autonomie. Rigueur
Consultant informatique,145VYHF,Analyser les processus métier. Définir des solutions fonctionnelles. Définir la faisabilité et la rentabilité d'un projet. Présenter les évolutions du système d'information au commanditaire. Recenser les besoins du commanditaire,Autonomie. Capacité d'adaptation. Sens de l'organisation
Consultant informatique,145VQFX,Analyser les processus métier. Définir des solutions fonctionnelles. Présenter les évolutions du système d'information au commanditaire. Recenser les besoins du commanditaire. Définir la faisabilité et la rentabilité d'un projet,Capacité d'adaptation. Force de proposition. Sens de la communication
Consultant informatique,145VQFJ,Analyser les processus métier. Définir des solutions fonctionnelles. Présenter les évolutions du système d'information au commanditaire. Recenser les besoins du commanditaire. Définir la faisabilité et la rentabilité d'un projet,Capacité d'adaptation. Force de proposition. Sens de la communication
Consultant informatique,145RBCK,Analyser les processus métier. Définir des solutions fonctionnelles. Définir la faisabilité et la rentabilité d'un projet. Procéder aux phases de tests et de recettes des applications développées. Recenser les besoins du commanditaire. anglais,Curiosité. Sens de la communication. Rigueur
Consultant informatique,145QGXS,,
Consultant informatique,145PNTD,Analyser les processus métier. Définir des solutions fonctionnelles. Définir la faisabilité et la rentabilité d'un projet. Présenter les évolutions du système d'information au commanditaire. Recenser les besoins du commanditaire,Capacité de décision. Rigueur. Réactivité
Consultant informatique,145MSTW,"Améliorer un système d'information. Analyser les performances d'un système d'information. Conseiller des équipes de développement, de production et des utilisateurs. Diagnostiquer la nature et l'origine des incidents et mettre en oeuvre les mesures correctives. Traiter l'information (collecter, classer et mettre à jour)",
Consultant informatique,145MLSW,Analyser les processus métier. Définir des solutions fonctionnelles. Définir la faisabilité et la rentabilité d'un projet. Logiciel de comptabilités. Présenter les évolutions du système d'information au commanditaire. Recenser les besoins du commanditaire,Autonomie. Force de proposition. Réactivité
Consultant informatique,145KSJH,,
Consultant informatique,145KSGV,,
Consultant informatique,145GVZZ,Analyser les besoins d'un projet. Concevoir l'architecture d'un système d'information. Concevoir les solutions techniques. Définir les caractéristiques techniques du produit. Évaluer le résultat de ses actions,Force de proposition. Travail en équipe. Rigueur
Consultant informatique,144XKPF,Analyser les processus métier. Définir des solutions fonctionnelles. Définir la faisabilité et la rentabilité d'un projet. Présenter les évolutions du système d'information au commanditaire. Recenser les besoins du commanditaire,Capacité d'adaptation. Sens de la communication. Travail en équipe
Consultant informatique,144GYGZ,Analyser les processus métier. Définir des solutions fonctionnelles. Définir la faisabilité et la rentabilité d'un projet. Présenter les évolutions du système d'information au commanditaire. Recenser les besoins du commanditaire,
Consultant informatique,141DMLC,,Autonomie. Sens de l'organisation. Rigueur
Consultant informatique,146VJBG,Analyser les processus métier. Définir des solutions fonctionnelles. Définir la faisabilité et la rentabilité d'un projet. Présenter les évolutions du système d'information au commanditaire. Recenser les besoins du commanditaire,
Consultant informatique,146SJNT,"Analyser les processus métier. Définir des solutions fonctionnelles. Mettre en oeuvre des préconisations fonctionnelles et techniques. Piloter un projet. Procéder aux phases de tests et de recettes des applications développées. Procédures d'élaboration d'un plan de tests (étapes, scénarii...). Progiciels de Gestion Intégrée (PGI) / Enterprise Resource Planning (ERP). Proposer une réponse à un appel d'offre. Présenter les évolutions du système d'information au commanditaire. Recenser les besoins du commanditaire. Réaliser un reporting. Suivre l'avancement d'un projet. Élaborer des propositions commerciales. Établir un cahier des charges",Capacité d'adaptation. Travail en équipe. Autonomie
Consultant informatique,146SJLD,"Analyser les processus métier. Animer une réunion. Définir des solutions fonctionnelles. Définir la faisabilité et la rentabilité d'un projet. Mettre en oeuvre des préconisations fonctionnelles et techniques. Participer à la mise en place d'un Progiciel de Gestion Intégré (PGI). Piloter un projet. Procéder aux phases de tests et de recettes des applications développées. Procédures d'élaboration d'un plan de tests (étapes, scénarii...). Progiciels de Gestion Intégrée (PGI) / Enterprise Resource Planning (ERP). Proposer une réponse à un appel d'offre. Présenter les évolutions du système d'information au commanditaire. Recenser les besoins du commanditaire. Réaliser un reporting. Suivre l'avancement d'un projet. Élaborer des propositions commerciales",Capacité d'adaptation. Travail en équipe. Autonomie
Consultant informatique,146NGZK,Analyser les processus métier. Définir des solutions fonctionnelles. Définir la faisabilité et la rentabilité d'un projet. Présenter les évolutions du système d'information au commanditaire. Recenser les besoins du commanditaire,Force de proposition. Autonomie. Sens de l'organisation
Consultant informatique,146NGPC,Analyser les processus métier. Définir des solutions fonctionnelles. Définir la faisabilité et la rentabilité d'un projet. Présenter les évolutions du système d'information au commanditaire. Recenser les besoins du commanditaire,Force de proposition. Autonomie. Sens de l'organisation
Consultant informatique,147KFLX,Analyser les processus métier. Présenter les évolutions du système d'information au commanditaire,Travail en équipe. Sens de la communication. Capacité de décision
Consultant informatique,147JYDD,Analyser les processus métier. Définir des solutions fonctionnelles. Définir la faisabilité et la rentabilité d'un projet. Présenter les évolutions du système d'information au commanditaire. Recenser les besoins du commanditaire,
Consultant informatique,147HYPF,Analyser les processus métier. Définir des solutions fonctionnelles. Définir la faisabilité et la rentabilité d'un projet. Procéder aux phases de tests et de recettes des applications développées. Recenser les besoins du commanditaire,Réactivité. Autonomie. Rigueur
Consultant informatique,147HFJB,Analyser les processus métier. Définir des solutions fonctionnelles. Définir la faisabilité et la rentabilité d'un projet. Présenter les évolutions du système d'information au commanditaire. Recenser les besoins du commanditaire,
Consultant informatique,147GZJX,,Sens de la communication. Capacité de décision. Sens de l'organisation
Consultant informatique,147GXLF,Analyser les processus métier. Définir des solutions fonctionnelles. Définir la faisabilité et la rentabilité d'un projet. Procéder aux phases de tests et de recettes des applications développées. Recenser les besoins du commanditaire,Capacité à fédérer. Autonomie. Capacité de décision
Consultant informatique,147DSFX,Analyser les processus métier. Définir des solutions fonctionnelles. Présenter les évolutions du système d'information au commanditaire. Recenser les besoins du commanditaire,Sens de la communication. Sens de l'organisation. Rigueur
Consultant informatique,147CQMR,Analyser les processus métier. Définir des solutions fonctionnelles. Définir la faisabilité et la rentabilité d'un projet. Présenter les évolutions du système d'information au commanditaire. Recenser les besoins du commanditaire,Travail en équipe. Autonomie. Rigueur
Consultant informatique,147CLBQ,Comptabilité générale,Capacité d'adaptation. Sens de la communication. Rigueur
Consultant informatique,147CGWN,,
Consultant informatique,147BNDK,Analyser les processus métier. Définir des solutions fonctionnelles. Définir la faisabilité et la rentabilité d'un projet. Présenter les évolutions du système d'information au commanditaire. Recenser les besoins du commanditaire,
Consultant informatique,146ZQYS,Analyser les processus métier. Définir la faisabilité et la rentabilité d'un projet. Former du personnel à des procédures et techniques. Recenser les besoins du commanditaire. Établir un cahier des charges,
Consultant informatique,146ZCLB,Définir des solutions fonctionnelles. Présenter les évolutions du système d'information au commanditaire. Recenser les besoins du commanditaire. Technologie de l'internet,
Consultant informatique,146YNYN,,
Consultant informatique,146YNSG,"(LGM/ Rocketreach/ Lusha/ Lemlist, etc..). Cybersécurité/AI/Blockchain. Expérience en SaaS. Expérience entrepreneuriale. Finance. Gestion commerciale, relation clients. Marketing / Mercatique. Outils de growth. Outils de relation client. Outils No-Code. Progiciels de Gestion Intégrée (PGI) / Enterprise Resource Planning (ERP). Progiciels industriels et techniques. Techniques commerciales. Technologie de l'internet. Comptabilité générale",Curiosité. Réactivité. Autonomie
Consultant informatique,146YCZZ,Analyser les processus métier. Définir des solutions fonctionnelles. Définir la faisabilité et la rentabilité d'un projet. Présenter les évolutions du système d'information au commanditaire. Recenser les besoins du commanditaire,Travail en équipe. Sens de l'organisation. Rigueur
Consultant informatique,146XKRV,Analyser les processus métier. Définir la faisabilité et la rentabilité d'un projet. Former du personnel à des procédures et techniques. Recenser les besoins du commanditaire. Établir un cahier des charges,
Consultant informatique,146VGRL,Analyser les processus métier. Définir des solutions fonctionnelles. Définir la faisabilité et la rentabilité d'un projet. Présenter les évolutions du système d'information au commanditaire. Recenser les besoins du commanditaire,Sens de la communication. Autonomie. Sens de l'organisation
Consultant informatique,146TZGN,,Prise de recul. Réactivité. Travail en équipe
Consultant informatique,146SWNW,,Capacité d'adaptation. Travail en équipe. Rigueur
Consultant informatique,146RSPV,Analyser les processus métier. Définir des solutions fonctionnelles. Définir la faisabilité et la rentabilité d'un projet. Présenter les évolutions du système d'information au commanditaire. Recenser les besoins du commanditaire,
Consultant informatique,146RJXS,Définir des solutions fonctionnelles. Définir la faisabilité et la rentabilité d'un projet. Procéder aux phases de tests et de recettes des applications développées. Recenser les besoins du commanditaire,
Consultant informatique,146RJWN,Analyser les processus métier. Définir des solutions fonctionnelles. Définir la faisabilité et la rentabilité d'un projet. Présenter les évolutions du système d'information au commanditaire. Recenser les besoins du commanditaire,Capacité d'adaptation. Gestion du stress. Autonomie
Consultant informatique,146RJTM,Définir des solutions fonctionnelles. Définir la faisabilité et la rentabilité d'un projet. Procéder aux phases de tests et de recettes des applications développées. Recenser les besoins du commanditaire,
Consultant informatique,146PQKS,Définir des solutions fonctionnelles. Définir la faisabilité et la rentabilité d'un projet,Sens de la communication. Sens de l'organisation. Rigueur
Consultant informatique,146PKXN,Analyser les processus métier. Définir la faisabilité et la rentabilité d'un projet. Former du personnel à des procédures et techniques. Recenser les besoins du commanditaire. Établir un cahier des charges,
Consultant informatique,146PGRN,,
Consultant informatique,146PDLB,,
Consultant informatique,146NQXB,GDS Amadeus. Analyser les processus métier. Définir des solutions fonctionnelles. Définir la faisabilité et la rentabilité d'un projet. Présenter les évolutions du système d'information au commanditaire. Recenser les besoins du commanditaire. Sabre,
Consultant informatique,146MZFG,Analyser les processus métier. Définir des solutions fonctionnelles. Définir la faisabilité et la rentabilité d'un projet. Présenter les évolutions du système d'information au commanditaire. Recenser les besoins du commanditaire,
Consultant informatique,146MTRM,,Réactivité. Autonomie. Rigueur
Consultant informatique,146MMWG,,
Consultant informatique,146MHFM,Analyser les processus métier. Définir des solutions fonctionnelles. Définir la faisabilité et la rentabilité d'un projet. Présenter les évolutions du système d'information au commanditaire. Recenser les besoins du commanditaire,
Consultant informatique,146LDDD,Analyser les processus métier. Définir des solutions fonctionnelles. Définir la faisabilité et la rentabilité d'un projet. Procéder aux phases de tests et de recettes des applications développées. Recenser les besoins du commanditaire,
Consultant informatique,146LBLG,"Former du personnel à des procédures et techniques. Méthodes d'analyse (systémique, fonctionnelle, de risques, ...). Réaliser un suivi administratif des opérations de gestion des ressources humaines. Traiter l'information (collecter, classer et mettre à jour)",Force de proposition. Curiosité. Autonomie
Consultant informatique,146HXNN,Analyser les processus métier. Définir des solutions fonctionnelles. Définir la faisabilité et la rentabilité d'un projet. Présenter les évolutions du système d'information au commanditaire. Recenser les besoins du commanditaire,
Consultant informatique,146FBHV,Analyser les processus métier. Définir la faisabilité et la rentabilité d'un projet. Former du personnel à des procédures et techniques. Recenser les besoins du commanditaire. Établir un cahier des charges,Travail en équipe. Sens de l'organisation. Rigueur
Consultant informatique,146DYZJ,Analyser les processus métier. Définir des solutions fonctionnelles. Définir la faisabilité et la rentabilité d'un projet. Procéder aux phases de tests et de recettes des applications développées. Recenser les besoins du commanditaire,
Consultant informatique,146DJKZ,Analyser les processus métier. Définir des solutions fonctionnelles. Définir la faisabilité et la rentabilité d'un projet. Présenter les évolutions du système d'information au commanditaire. Recenser les besoins du commanditaire,Réactivité. Autonomie. Rigueur
Consultant informatique,146CFTL,Analyser les processus métier. Définir des solutions fonctionnelles. Définir la faisabilité et la rentabilité d'un projet. Présenter les évolutions du système d'information au commanditaire. Recenser les besoins du commanditaire,Sens de la communication. Sens de l'organisation. Rigueur
Consultant informatique,146CFST,Analyser les processus métier. Définir des solutions fonctionnelles. Définir la faisabilité et la rentabilité d'un projet. Présenter les évolutions du système d'information au commanditaire. Recenser les besoins du commanditaire,Sens de la communication. Sens de l'organisation. Rigueur
Consultant informatique,146CFRW,Analyser les processus métier. Définir des solutions fonctionnelles. Définir la faisabilité et la rentabilité d'un projet. Présenter les évolutions du système d'information au commanditaire. Recenser les besoins du commanditaire,
Consultant informatique,146BQVK,,
Consultant informatique,145YKJH,Analyser les processus métier. Définir des solutions fonctionnelles. Définir la faisabilité et la rentabilité d'un projet. Présenter les évolutions du système d'information au commanditaire. Recenser les besoins du commanditaire,
Consultant informatique,145VTWN,connaissance du métier RH et/ou des SIRH. Minimum titulaire d'un diplôme bac +3. être pédagogue. être à l'écoute,Capacité d'adaptation. Curiosité. Sens de la communication
