metier,identifiant,competences,savoir-etre
Data analyst,146GYGG,"Adapter les outils de traitement statistique de données. Analyse statistique. Définir les méthodes et les outils de traitement de l'information. Langages de programmation informatique. Présenter et diffuser les résultats des études réalisées. Analyser des données massives - Big data. Big data analytics. Logiciels de gestion de base de données. Logiciels de modélisation et simulation. Logiciels de statistiques. Modélisation statistique. Outils de Business Intelligence (BI). Rédiger l'information produite (études, synthèses, rapports, bulletins, ...) et établir des prévisions, des évaluations, des recommandations, des perspectives, ...",Curiosité. Sens de la communication. Rigueur
Data analyst,146GQJV,"Adapter les outils de traitement statistique de données. Définir les méthodes et les outils de traitement de l'information. Présenter et diffuser les résultats des études réalisées. Réaliser une étude. Rédiger l'information produite (études, synthèses, rapports, bulletins, ...) et établir des prévisions, des évaluations, des recommandations, des perspectives, ...",Sens de la communication. Sens de l'organisation. Rigueur
Data analyst,146FFKG,"Présenter et diffuser les résultats des études réalisées. Réaliser une étude. Adapter les outils de traitement statistique de données. Définir les méthodes et les outils de traitement de l'information. Rédiger l'information produite (études, synthèses, rapports, bulletins, ...) et établir des prévisions, des évaluations, des recommandations, des perspectives, ...",
Data analyst,146DXWV,"Adapter les outils de traitement statistique de données. Définir les méthodes et les outils de traitement de l'information. Présenter et diffuser les résultats des études réalisées. Réaliser une étude. Rédiger l'information produite (études, synthèses, rapports, bulletins, ...) et établir des prévisions, des évaluations, des recommandations, des perspectives, ...",
Data analyst,146DXVG,"Adapter les outils de traitement statistique de données. Définir les méthodes et les outils de traitement de l'information. Présenter et diffuser les résultats des études réalisées. Réaliser une étude. Rédiger l'information produite (études, synthèses, rapports, bulletins, ...) et établir des prévisions, des évaluations, des recommandations, des perspectives, ...",
Data analyst,146DXTH,"Adapter les outils de traitement statistique de données. Définir les méthodes et les outils de traitement de l'information. Présenter et diffuser les résultats des études réalisées. Réaliser une étude. Rédiger l'information produite (études, synthèses, rapports, bulletins, ...) et établir des prévisions, des évaluations, des recommandations, des perspectives, ...",
Data analyst,146DNXS,"Adapter les outils de traitement statistique de données. Définir les méthodes et les outils de traitement de l'information. Présenter et diffuser les résultats des études réalisées. Réaliser une étude. Rédiger l'information produite (études, synthèses, rapports, bulletins, ...) et établir des prévisions, des évaluations, des recommandations, des perspectives, ...",
Data analyst,146DNGF,"Adapter les outils de traitement statistique de données. Définir les méthodes et les outils de traitement de l'information. Présenter et diffuser les résultats des études réalisées. Réaliser une étude. Rédiger l'information produite (études, synthèses, rapports, bulletins, ...) et établir des prévisions, des évaluations, des recommandations, des perspectives, ...",Sens de la communication. Sens de l'organisation. Rigueur
Data analyst,146DFDG,"Adapter les outils de traitement statistique de données. Définir les méthodes et les outils de traitement de l'information. Présenter et diffuser les résultats des études réalisées. Réaliser une étude. Rédiger l'information produite (études, synthèses, rapports, bulletins, ...) et établir des prévisions, des évaluations, des recommandations, des perspectives, ...",
Data analyst,146CSJR,"Adapter les outils de traitement statistique de données. Définir les méthodes et les outils de traitement de l'information. Présenter et diffuser les résultats des études réalisées. Réaliser une étude. Rédiger l'information produite (études, synthèses, rapports, bulletins, ...) et établir des prévisions, des évaluations, des recommandations, des perspectives, ...",Force de proposition. Rigueur
Data analyst,146BXQY,"Adapter les outils de traitement statistique de données. Définir les méthodes et les outils de traitement de l'information. Présenter et diffuser les résultats des études réalisées. Réaliser une étude. Rédiger l'information produite (études, synthèses, rapports, bulletins, ...) et établir des prévisions, des évaluations, des recommandations, des perspectives, ...",
Data analyst,146BJKF,"Adapter les outils de traitement statistique de données. Définir les méthodes et les outils de traitement de l'information. Présenter et diffuser les résultats des études réalisées. Réaliser une étude. Rédiger l'information produite (études, synthèses, rapports, bulletins, ...) et établir des prévisions, des évaluations, des recommandations, des perspectives, ...",
Data analyst,145TSDL,"Adapter les outils de traitement statistique de données. Définir les méthodes et les outils de traitement de l'information. Présenter et diffuser les résultats des études réalisées. Réaliser une étude. Rédiger l'information produite (études, synthèses, rapports, bulletins, ...) et établir des prévisions, des évaluations, des recommandations, des perspectives, ...",Force de proposition. Travail en équipe. Sens de la communication
Data analyst,145RHRM,"Adapter les outils de traitement statistique de données. Analyse statistique. Analyser des données massives - Big data. Big data analytics. Définir les méthodes et les outils de traitement de l'information. Modélisation statistique. Outils bureautiques. Présenter et diffuser les résultats des études réalisées. Rédiger l'information produite (études, synthèses, rapports, bulletins, ...) et établir des prévisions, des évaluations, des recommandations, des perspectives, .... Assister une structure dans l'interprétation et l'analyse d'une étude. Langages de programmation informatique. Logiciels de gestion de base de données",Sens de la communication. Sens de l'organisation. Rigueur
Data analyst,145CPTV,"Adapter les outils de traitement statistique de données. Définir les méthodes et les outils de traitement de l'information. Présenter et diffuser les résultats des études réalisées. Réaliser une étude. Rédiger l'information produite (études, synthèses, rapports, bulletins, ...) et établir des prévisions, des évaluations, des recommandations, des perspectives, ...",Persévérance. Autonomie. Rigueur
Data analyst,140TYNL,"Rédiger l'information produite (études, synthèses, rapports, bulletins, ...) et établir des prévisions, des évaluations, des recommandations, des perspectives, .... Adapter les outils de traitement statistique de données. Définir les méthodes et les outils de traitement de l'information. Présenter et diffuser les résultats des études réalisées. Réaliser une étude",Capacité à fédérer. Sens de l'organisation. Rigueur
Data analyst,146GGBP,"Adapter les outils de traitement statistique de données. Définir les méthodes et les outils de traitement de l'information. Présenter et diffuser les résultats des études réalisées. Réaliser une étude. Rédiger l'information produite (études, synthèses, rapports, bulletins, ...) et établir des prévisions, des évaluations, des recommandations, des perspectives, ...",Sens de la communication. Autonomie. Sens de l'organisation
Data analyst,146DMGZ,"Adapter les outils de traitement statistique de données. Définir les méthodes et les outils de traitement de l'information. Présenter et diffuser les résultats des études réalisées. Réaliser une étude. Rédiger l'information produite (études, synthèses, rapports, bulletins, ...) et établir des prévisions, des évaluations, des recommandations, des perspectives, ...",Sens de la communication. Sens de l'organisation. Rigueur
Data analyst,145ZBLY,"Adapter les outils de traitement statistique de données. Définir les méthodes et les outils de traitement de l'information. Présenter et diffuser les résultats des études réalisées. Réaliser une étude. Rédiger l'information produite (études, synthèses, rapports, bulletins, ...) et établir des prévisions, des évaluations, des recommandations, des perspectives, ...",Curiosité. Autonomie. Rigueur
Data analyst,144SWQT,"Adapter les outils de traitement statistique de données. Définir les méthodes et les outils de traitement de l'information. Présenter et diffuser les résultats des études réalisées. Réaliser une étude. Rédiger l'information produite (études, synthèses, rapports, bulletins, ...) et établir des prévisions, des évaluations, des recommandations, des perspectives, ...",Curiosité. Autonomie. Rigueur
Data analyst,144SWPB,"Adapter les outils de traitement statistique de données. Définir les méthodes et les outils de traitement de l'information. Présenter et diffuser les résultats des études réalisées. Réaliser une étude. Rédiger l'information produite (études, synthèses, rapports, bulletins, ...) et établir des prévisions, des évaluations, des recommandations, des perspectives, ...",Curiosité. Autonomie. Rigueur
Data analyst,143RRKQ,"Présenter et diffuser les résultats des études réalisées. Définir les méthodes et les outils de traitement de l'information. Réaliser une étude. Rédiger l'information produite (études, synthèses, rapports, bulletins, ...) et établir des prévisions, des évaluations, des recommandations, des perspectives, ...",Force de proposition. Travail en équipe. Autonomie
Data analyst,147HXML,"Adapter les outils de traitement statistique de données. Définir les méthodes et les outils de traitement de l'information. Présenter et diffuser les résultats des études réalisées. Réaliser une étude. Rédiger l'information produite (études, synthèses, rapports, bulletins, ...) et établir des prévisions, des évaluations, des recommandations, des perspectives, ...",Réactivité. Autonomie. Rigueur
Data analyst,147HSCL,"Adapter les outils de traitement statistique de données. Définir les méthodes et les outils de traitement de l'information. Présenter et diffuser les résultats des études réalisées. Réaliser une étude. Rédiger l'information produite (études, synthèses, rapports, bulletins, ...) et établir des prévisions, des évaluations, des recommandations, des perspectives, .... DevOps. Linux. NoSQL. Python. scala. Snowflake. Spark. SQL Server",Persévérance. Travail en équipe. Rigueur
Data analyst,147FQQL,"Adapter les outils de traitement statistique de données. Définir les méthodes et les outils de traitement de l'information. Présenter et diffuser les résultats des études réalisées. Réaliser une étude. Rédiger l'information produite (études, synthèses, rapports, bulletins, ...) et établir des prévisions, des évaluations, des recommandations, des perspectives, ...",Capacité d'adaptation. Sens de la communication. Autonomie
Data analyst,147FCXW,"Adapter les outils de traitement statistique de données. Définir les méthodes et les outils de traitement de l'information. Présenter et diffuser les résultats des études réalisées. Réaliser une étude. Rédiger l'information produite (études, synthèses, rapports, bulletins, ...) et établir des prévisions, des évaluations, des recommandations, des perspectives, ...",Travail en équipe. Sens de l'organisation. Rigueur
Data analyst,146ZLMN,,Autonomie. Sens de l'organisation. Rigueur
Data analyst,146KNRG,"Adapter les outils de traitement statistique de données. Définir les méthodes et les outils de traitement de l'information. Présenter et diffuser les résultats des études réalisées. Réaliser une étude. Rédiger l'information produite (études, synthèses, rapports, bulletins, ...) et établir des prévisions, des évaluations, des recommandations, des perspectives, ...",
Data analyst,146KJHW,"Adapter les outils de traitement statistique de données. Définir les méthodes et les outils de traitement de l'information. Présenter et diffuser les résultats des études réalisées. Réaliser une étude. Rédiger l'information produite (études, synthèses, rapports, bulletins, ...) et établir des prévisions, des évaluations, des recommandations, des perspectives, ...",Travail en équipe. Sens de l'organisation. Rigueur
Data analyst,146DNZS,"Adapter les outils de traitement statistique de données. Définir les méthodes et les outils de traitement de l'information. Présenter et diffuser les résultats des études réalisées. Réaliser une étude. Rédiger l'information produite (études, synthèses, rapports, bulletins, ...) et établir des prévisions, des évaluations, des recommandations, des perspectives, ...",
Data analyst,146DDLF,"Adapter les outils de traitement statistique de données. Définir les méthodes et les outils de traitement de l'information. Présenter et diffuser les résultats des études réalisées. Réaliser une étude. Rédiger l'information produite (études, synthèses, rapports, bulletins, ...) et établir des prévisions, des évaluations, des recommandations, des perspectives, ...",Force de proposition. Gestion du stress. Autonomie
Data analyst,146BJRM,"Adapter les outils de traitement statistique de données. Définir les méthodes et les outils de traitement de l'information. Présenter et diffuser les résultats des études réalisées. Réaliser une étude. Rédiger l'information produite (études, synthèses, rapports, bulletins, ...) et établir des prévisions, des évaluations, des recommandations, des perspectives, ...",
Data analyst,145ZDRD,"Adapter les outils de traitement statistique de données. Définir les méthodes et les outils de traitement de l'information. Présenter et diffuser les résultats des études réalisées. Réaliser une étude. Rédiger l'information produite (études, synthèses, rapports, bulletins, ...) et établir des prévisions, des évaluations, des recommandations, des perspectives, ...",
Data analyst,145XKYX,"Adapter les outils de traitement statistique de données. Présenter et diffuser les résultats des études réalisées. Réaliser une étude. Rédiger l'information produite (études, synthèses, rapports, bulletins, ...) et établir des prévisions, des évaluations, des recommandations, des perspectives, ...",Curiosité. Sens de la communication. Autonomie
Data analyst,145KSPW,,
Data analyst,144VMCD,,Capacité d'adaptation. Capacité à fédérer. Autonomie
Data analyst,144DJDN,"Adapter les outils de traitement statistique de données. Définir les méthodes et les outils de traitement de l'information. Présenter et diffuser les résultats des études réalisées. Réaliser une étude. Rédiger l'information produite (études, synthèses, rapports, bulletins, ...) et établir des prévisions, des évaluations, des recommandations, des perspectives, ...",Réactivité. Sens de l'organisation. Rigueur
Data analyst,147HWSX,"Adapter les outils de traitement statistique de données. Définir les méthodes et les outils de traitement de l'information. Présenter et diffuser les résultats des études réalisées. Réaliser une étude. Rédiger l'information produite (études, synthèses, rapports, bulletins, ...) et établir des prévisions, des évaluations, des recommandations, des perspectives, ...",Sens de la communication. Sens de l'organisation. Rigueur
Data analyst,147GSDV,"Définir les méthodes et les outils de traitement de l'information. Présenter et diffuser les résultats des études réalisées. Réaliser une étude. Rédiger l'information produite (études, synthèses, rapports, bulletins, ...) et établir des prévisions, des évaluations, des recommandations, des perspectives, ...",Prise de recul. Gestion du stress. Travail en équipe
Data analyst,147GRYJ,,
Data analyst,146YTNT,"Adapter les outils de traitement statistique de données. Définir les méthodes et les outils de traitement de l'information. Présenter et diffuser les résultats des études réalisées. Réaliser une étude. Rédiger l'information produite (études, synthèses, rapports, bulletins, ...) et établir des prévisions, des évaluations, des recommandations, des perspectives, ...",
Data analyst,146NHKL,"Adapter les outils de traitement statistique de données. Analyser des données massives - Big data. Assister une structure dans l'interprétation et l'analyse d'une étude. Définir les méthodes et les outils de traitement de l'information. Gestion de projet. Mettre en place des outils d'aide à la décision. Outils bureautiques. Présenter et diffuser les résultats des études réalisées. Réaliser des études spécifiques. Réaliser une étude. Rédiger l'information produite (études, synthèses, rapports, bulletins, ...) et établir des prévisions, des évaluations, des recommandations, des perspectives, ...",Travail en équipe. Sens de la communication. Autonomie
Data analyst,7451930,,
Data analyst,7449797,,
Data analyst,7423288,,
Data analyst,7421033,,
Data analyst,7420157,,
Data analyst,7420125,,
Data analyst,7413173,,
Data analyst,7413154,,
Data analyst,7412430,,
Data analyst,7407660,,
Data analyst,7405028,,
Data analyst,7382044,,
Data analyst,7381847,,
Data analyst,7381519,,
Data analyst,7374620,,
Data analyst,7372056,,
Data analyst,7371898,,
Data analyst,7371392,,
Data analyst,7370575,,
Data analyst,7368544,,
Data analyst,7366899,,
Data analyst,7366308,,
Data analyst,7365806,,
Data analyst,7363942,,
Data analyst,7358964,,
Data analyst,7343995,,
Data analyst,7314049,,
Data analyst,7313206,,
Data analyst,7312489,,
Data analyst,7311739,,
Data analyst,7311394,,
Data analyst,7311102,,
Data analyst,7311059,,
Data analyst,7310940,,
Data analyst,7310264,,
Data analyst,7309676,,
Data analyst,7309616,,
Data analyst,7309295,,
Data analyst,7307496,,
Data analyst,7302653,,
Data analyst,7294238,,
Data analyst,7291904,,
Data analyst,7277452,,
Data analyst,7277422,,
Data analyst,7269771,,
Data analyst,7266437,,
Data analyst,7266276,,
Data analyst,7266001,,
Data analyst,7265423,,
Data analyst,7265363,,
Data analyst,7265184,,
Data analyst,7261031,,
Data analyst,7260679,,
Data analyst,7260411,,
Data analyst,7249066,,
Data analyst,7248695,,
Data analyst,7248474,,
Data analyst,7248282,,
Data analyst,7241905,,
Data analyst,7233033,,
Data analyst,7228509,,
Data analyst,7224956,,
Data analyst,7223662,,
Data analyst,7221332,,
Data analyst,7219394,,
Data analyst,7219335,,
Data analyst,7218700,,
Data analyst,7218112,,
Data analyst,7218032,,
Data analyst,7217673,,
Data analyst,7214866,,
Data analyst,7210060,,
Data analyst,7210059,,
Data analyst,7209245,,
Data analyst,7146686,,
Data analyst,7144584,,
Data analyst,7144457,,
Data analyst,7144283,,
Data analyst,7142956,,
Data analyst,7132797,,
Data analyst,7132664,,
Data analyst,7132305,,
Data analyst,7131994,,
Data analyst,7128428,,
Data analyst,7118510,,
Data analyst,7110884,,
Data analyst,7110788,,
Data analyst,7107259,,
Data analyst,7107231,,
Data analyst,7097739,,
Data analyst,7095306,,
Data analyst,7095192,,
Data analyst,7095168,,
Data analyst,7091609,,
Data analyst,7087602,,
Data analyst,7076561,,
Data analyst,7075036,,
Data analyst,7064423,,
Data analyst,7057004,,
Data analyst,7056726,,
Data analyst,7056073,,
Data analyst,7055819,,
Data analyst,7055252,,
Data analyst,7054444,,
Data analyst,7054063,,
Data analyst,7053837,,
Data analyst,7053776,,
Data analyst,7053565,,
Data analyst,7052740,,
Data analyst,7052450,,
Data analyst,7052356,,
Data analyst,7006791,,
Data analyst,7005134,,
Data analyst,7005100,,
Data analyst,7004637,,
Data analyst,7004471,,
Data analyst,7003870,,
Data analyst,7001479,,
Data analyst,7001145,,
Data analyst,7001130,,
Data analyst,7000907,,
Data analyst,7000687,,
Data analyst,7000200,,
Data analyst,6999814,,
Data analyst,6999426,,
Data analyst,6980224,,
Data analyst,6979920,,
Data analyst,6951939,,
Data analyst,6923736,,
Data analyst,6904681,,
Data analyst,6902632,,
Data analyst,6895945,,
Data analyst,6884864,,
Data analyst,6884280,,
Data analyst,6884244,,
Data analyst,6848111,,
Data analyst,6828204,,
Data analyst,6799624,,
Data analyst,6796942,,
Data analyst,6793348,,
Data analyst,6790175,,
Data analyst,6787673,,
Data analyst,6785465,,
Data analyst,6781757,,
Data analyst,6777246,,
Data analyst,6775095,,
Data analyst,6775048,,
Data analyst,6774919,,
Data analyst,6705609,,
Data analyst,6691398,,
Data analyst,6690739,,
Data analyst,6690630,,
Data analyst,6689751,,
Data analyst,6686642,,
Data analyst,6686000,,
Data analyst,6684926,,
Data analyst,6684565,,
Data analyst,6684288,,
Data analyst,6682334,,
Data analyst,6677488,,
Data analyst,6676603,,
Data analyst,6667958,,
Data analyst,6662334,,
Data analyst,6658844,,
Data analyst,6653721,,
Data analyst,6646666,,
Data analyst,6614141,,
Data analyst,6610149,,
Data analyst,6609921,,
Data analyst,6609843,,
Data analyst,6609269,,
Data analyst,6609036,,
Data analyst,6597856,,
Data analyst,6597542,,
Data analyst,6594590,,
Data analyst,6594406,,
Data analyst,6592735,,
Data analyst,6592538,,
Data analyst,6591842,,
Data analyst,6589044,,
Data analyst,6576421,,
Data analyst,6571041,,
Data analyst,6561307,,
Data analyst,6545114,,
Data analyst,6520067,,
Data analyst,6499175,,
Data analyst,6481250,,
Data analyst,6479260,,
Data analyst,6468123,,
Data analyst,6458923,,
Data analyst,6457809,,
Data analyst,6456279,,
Data analyst,6455269,,
Data analyst,6448512,,
Data analyst,6448143,,
Data analyst,6427748,,
Data analyst,6426097,,
Data analyst,6425780,,
Data analyst,6389327,,
Data analyst,6378715,,
Data analyst,6377945,,
Data analyst,6377556,,
Data analyst,6365285,,
Data analyst,6364849,,
Data analyst,6363192,,
Data analyst,6348606,,
Data analyst,6348177,,
Data analyst,6343663,,
Data analyst,6340249,,
Data analyst,6252116,,
Data analyst,6251755,,
Data analyst,6250009,,
Data analyst,6249871,,
Data analyst,6236679,,
Data analyst,6223329,,
Data analyst,6213642,,
Data analyst,6200910,,
Data analyst,6188406,,
Data analyst,6181335,,
Data analyst,6180769,,
Data analyst,6180470,,
Data analyst,6169951,,
Data analyst,6147346,,
Data analyst,6146628,,
Data analyst,6145900,,
Data analyst,6145477,,
Data analyst,6145466,,
Data analyst,6139585,,
Data analyst,6107623,,
Data analyst,6107358,,
Data analyst,6102773,,
Data analyst,6102555,,
Data analyst,6095455,,
Data analyst,6093636,,
Data analyst,6087816,,
Data analyst,6073947,,
Data analyst,6069871,,
Data analyst,6066210,,
Data analyst,6061435,,
Data analyst,6047093,,
Data analyst,6046691,,
Data analyst,6042646,,
Data analyst,6040747,,
Data analyst,6037334,,
Data analyst,6036286,,
Data analyst,6035743,,
Data analyst,6033902,,
Data analyst,6033885,,
Data analyst,6033600,,
Data analyst,6032176,,
Data analyst,6032102,,
Data analyst,6031920,,
Data analyst,6031797,,
Data analyst,6030410,,
Data analyst,5984158,,
Data analyst,5984000,,
Data analyst,5983970,,
Data analyst,5983666,,
Data analyst,5981448,,
Data analyst,5981020,,
Data analyst,5963126,,
Data analyst,5963004,,
Data analyst,5945990,,
Data analyst,5939528,,
Data analyst,5933807,,
Data analyst,5933548,,
Data analyst,5933434,,
Data analyst,5919826,,
Data analyst,5908269,,
Data analyst,5904176,,
Data analyst,5903958,,
Data analyst,5902521,,
Data analyst,5901164,,
Data analyst,5896822,,
Data analyst,5896564,,
Data analyst,5896357,,
Data analyst,5894866,,
Data analyst,5894378,,
Data analyst,5882461,,
Data analyst,5880752,,
Data analyst,5811722,,
Data analyst,5795458,,
Data analyst,5793911,,
Data analyst,5793854,,
Data analyst,5771885,,
Data analyst,5750545,,
Data analyst,5731024,,
Data analyst,5727812,,
Data analyst,5698138,,
Data analyst,5696414,,
Data analyst,5696340,,
Data analyst,5694228,,
Data analyst,5691889,,
Data analyst,5691484,,
Data analyst,5690218,,
Data analyst,5688041,,
Data analyst,5687937,,
Data analyst,5687730,,
Data analyst,5687367,,
Data analyst,5687356,,
Data analyst,5687339,,
