metier,identifiant,competences,savoir-etre
Développeur web,147CNDR,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,
Développeur web,147CKJP,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,Curiosité. Réactivité
Développeur web,147CJHW,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,Réactivité. Travail en équipe. Autonomie
Développeur web,147CHPH,Actualiser des outils de formation / pédagogiques. Concevoir des outils de formation / pédagogiques. Définir les méthodes et outils pédagogiques d'une formation. Encadrer des stagiaires dans leurs missions. Techniques pédagogiques,Capacité d'adaptation. Travail en équipe. Sens de l'organisation
Développeur web,147BJBF,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,
Développeur web,146ZZVF,Langage informatique CSS. Langage informatique HTML. Langage informatique Java. Langage informatique SQL. Gestion de projet. Planifier les étapes d'un projet,Force de proposition. Réactivité. Autonomie
Développeur web,146ZYJL,Concevoir et développer les programmes et applications informatiques. Développer une application en lien avec une base de données. Langage informatique HTML. Langage informatique PHP. Langage informatique SQL. Analyser des problèmes techniques. Analyser les besoins du client. Déterminer des mesures correctives,Capacité d'adaptation. Force de proposition. Travail en équipe
Développeur web,146ZWRP,Concevoir et développer les programmes et applications informatiques. Analyser les besoins du client. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,Travail en équipe. Autonomie. Sens de l'organisation
Développeur web,146ZNLF,"Anglais (lu, écrit, parlé). Concevoir et développer les programmes et applications informatiques. Langage informatique JavaScript. Langage informatique PHP",Réactivité. Travail en équipe. Sens de l'organisation
Développeur web,146ZDCB,,
Développeur web,146ZCCT,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,
Développeur web,146YJJG,Langage informatique PHP. Langage informatique SQL. Analyser des problèmes techniques. Déterminer des mesures correctives. Gestion de projet,Prise de recul. Travail en équipe. Autonomie
Développeur web,146YCZK,Concevoir et développer les programmes et applications informatiques. Analyser des problèmes techniques. Déterminer des mesures correctives,Curiosité. Réactivité. Travail en équipe
Développeur web,146XYRR,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,
Développeur web,146XRGJ,Java Android / Kotlin. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,Force de proposition. Persévérance. Réactivité
Développeur web,146XQTN,iOS / Swift. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,Force de proposition. Persévérance. Prise de recul
Développeur web,146XFVY,"Analyser des problèmes techniques. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. NET, HTML, JS, CSS, XML, SQL. Établir un cahier des charges",Travail en équipe. Autonomie. Sens de l'organisation
Développeur web,146XDBY,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,Prise de recul. Autonomie. Rigueur
Développeur web,146VRLB,,
Développeur web,146VRJZ,,
Développeur web,146VRHV,,
Développeur web,146VRFP,,
Développeur web,146VRCC,,
Développeur web,146VQYW,,
Développeur web,146VQXY,,
Développeur web,146VQWL,,
Développeur web,146VQTH,,
Développeur web,146VQPH,,
Développeur web,146VQMS,,
Développeur web,146VQHF,,
Développeur web,146VLFX,,
Développeur web,146TRMD,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,
Développeur web,146SWZY,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,Capacité d'adaptation. Travail en équipe. Autonomie
Développeur web,146SJNM,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives,Réactivité. Travail en équipe. Rigueur
Développeur web,146RQXK,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,Réactivité. Autonomie. Rigueur
Développeur web,146RQCH,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,Autonomie. Sens de l'organisation. Rigueur
Développeur web,146RPGX,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,
Développeur web,146QZMV,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,Gestion du stress. Travail en équipe. Sens de l'organisation
Développeur web,146QPZM,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,Travail en équipe. Sens de la communication. Rigueur
Développeur web,146QCKS,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,
Développeur web,146PZMS,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives,Capacité d'adaptation. Force de proposition. Autonomie
Développeur web,146PJJT,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,Réactivité. Travail en équipe. Sens de l'organisation
Développeur web,146PCXS,Analyser des problèmes techniques. Analyser les besoins du client. Déterminer des mesures correctives. Établir un cahier des charges,
Développeur web,146NQGV,Langage informatique Java. Langage informatique Python. Langage informatique SQL. Connaissance des protocoles Réseau. GitLab. Outils de gestion de configuration logiciel. Outils de gestion des faits techniques logiciels. Serveur Web,
Développeur web,146NPNC,Maîtrise de Angular et/ou Flutter + ASP.NET. Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,Réactivité. Travail en équipe. Rigueur
Développeur web,146NGBP,Concevoir et développer les programmes et applications informatiques. Langage informatique C#. Analyser des problèmes techniques. Langage informatique Visual Basic. Établir un cahier des charges,Force de proposition. Autonomie. Rigueur
Développeur web,146NCLT,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,
Développeur web,146NBXC,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,
Développeur web,146MYKL,"Concevoir et développer les programmes et applications informatiques. Développer une application en lien avec une base de données. Langage informatique C/C++. Langage informatique CSS. Langage informatique HTML. Langage informatique Java. Langage informatique PHP. Langage informatique SQL. Programmation informatique. Programmation logicielle. Réaliser des études et développements informatiques. Analyser des problèmes techniques. Analyser les besoins du client. Architecture des systèmes d'information. Architecture web. Déterminer des mesures correctives. Langage informatique C#. Langage informatique J2EE. Langage informatique Script Shell. Méthode AGILE. Programmer dans un langage informatique spécifique. Règles de sécurité Informatique et Télécoms. Sélectionner, assembler et intégrer des composants informatiques (progiciels, bases de données, développements spécifiques, ...). Technologies de l'accessibilité numérique. Établir un cahier des charges",Force de proposition. Autonomie. Rigueur
Développeur web,146MMLC,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Langage informatique AutoItScript. Langage informatique C/C++. Langage informatique Python. Établir un cahier des charges,Capacité d'adaptation. Autonomie. Rigueur
Développeur web,146MDYQ,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,Capacité d'adaptation. Sens de la communication. Rigueur
Développeur web,146LVWN,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,Force de proposition. Autonomie. Rigueur
Développeur web,146LSMT,"Analyser des problèmes techniques. Analyser les besoins du client. Architecture web. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Développer une application en lien avec une base de données. Langage informatique PHP. Langage informatique SQL. Méthode AGILE. Sélectionner, assembler et intégrer des composants informatiques (progiciels, bases de données, développements spécifiques, ...)",Curiosité. Travail en équipe. Rigueur
Développeur web,146LNZJ,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Langage informatique PHP. Établir un cahier des charges,Capacité d'adaptation. Autonomie. Rigueur
Développeur web,146KVVD,,
Développeur web,146KDMM,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,Force de proposition. Travail en équipe. Sens de la communication
Développeur web,146JQSJ,Analyser des problèmes techniques. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,
Développeur web,146JKYH,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,
Développeur web,146GNLM,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,Force de proposition. Autonomie. Rigueur
Développeur web,146GFYG,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,
Développeur web,146GFXV,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,
Développeur web,146FRJW,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,
Développeur web,146FPZX,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,
Développeur web,146FMSK,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,Autonomie
Développeur web,146FKGN,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,
Développeur web,146DLDH,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,Travail en équipe. Sens de l'organisation. Rigueur
Développeur web,146DCPY,,Travail en équipe. Autonomie. Rigueur
Développeur web,146DBGC,Langage informatique HTML. Langage informatique Java. Langage informatique PHP,Capacité d'adaptation. Autonomie. Rigueur
Développeur web,146CJHL,,
Développeur web,146CJCQ,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,
Développeur web,145ZKZW,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives,Capacité d'adaptation. Force de proposition. Autonomie
Développeur web,145ZCPZ,Analyser des problèmes techniques. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives,Travail en équipe. Autonomie. Rigueur
Développeur web,145TRZP,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,Force de proposition. Travail en équipe. Autonomie
Développeur web,145STXY,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,
Développeur web,145SGPF,,Autonomie. Rigueur. Travail en équipe
Développeur web,145RLPN,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges. développement sites web. prestashop,Rigueur. Sens de l'organisation. Travail en équipe
Développeur web,145QYMC,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,
Développeur web,145QWLY,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,Force de proposition. Autonomie
Développeur web,145QNHL,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Informatique de gestion. Langage informatique HTML. Langage informatique PHP. Langage informatique SQL,Curiosité. Travail en équipe. Sens de la communication
Développeur web,145PLNP,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,
Développeur web,145NSNK,Langage informatique CSS. Langage informatique HTML. Langage informatique PHP,Capacité d'adaptation. Autonomie. Rigueur
Développeur web,145LCRC,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Établir un cahier des charges. Déterminer des mesures correctives,Force de proposition. Travail en équipe. Autonomie
Développeur web,145HYNK,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,
Développeur web,144ZGYV,Connaissance des outils web e commerce. Experience Wordpress WooCommerce. Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,Autonomie. Rigueur. Travail en équipe
Développeur web,144YCKF,,
Développeur web,144VXQV,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Langages de programmation informatique. Établir un cahier des charges,Force de proposition. Autonomie. Rigueur
Développeur web,144SSWP,environnement Linux/Apache/MySQL/No-SQL. langages JAVA et PHP. Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges. JAVA pour Android. Objective-C pour iOS,Force de proposition. Travail en équipe. Rigueur
Développeur web,144RFPC,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Publication Assistée par Ordinateur (PAO). Établir un cahier des charges,
Développeur web,144HZBG,Analyser des problèmes techniques. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Analyser les besoins du client. Établir un cahier des charges,Capacité d'adaptation. Autonomie
Développeur web,143TNVX,,Réactivité. Autonomie. Rigueur
Développeur web,143NSSZ,Analyser des problèmes techniques. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Langage informatique PHP. Symfony,Travail en équipe. Autonomie
Développeur web,147GHQL,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,
Développeur web,147CRNW,,
Développeur web,147CKYP,,
Développeur web,147CJBQ,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,Capacité d'adaptation. Travail en équipe. Rigueur
Développeur web,147CHMV,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,Capacité d'adaptation. Travail en équipe. Rigueur
Développeur web,146WQWX,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges. Reporting,Réactivité. Autonomie. Rigueur
Développeur web,146BXYF,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,
Développeur web,145RFJB,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,
Développeur web,147HVRB,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,
Développeur web,147GNDC,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,Travail en équipe. Sens de l'organisation. Rigueur
Développeur web,147DYQV,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,Réactivité. Travail en équipe. Autonomie
Développeur web,147CZGN,"PHP 5 à 8, Symfony 2 à 6. Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges",
Développeur web,147CRBB,,Force de proposition. Travail en équipe. Autonomie
Développeur web,147CMHK,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,Capacité d'adaptation. Prise de recul. Autonomie
Développeur web,147BYCT,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,
Développeur web,146ZFTX,"Concevoir et développer les programmes et applications informatiques. Développer une application en lien avec une base de données. Langages SQL, Windev, Webdev. Déterminer des mesures correctives. Programmer dans un langage informatique spécifique. Connaissance SSL, Chiffrement de données",Travail en équipe. Autonomie. Rigueur
Développeur web,146XFZY,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,Travail en équipe. Autonomie. Sens de l'organisation
Développeur web,146WWVB,Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives,Réactivité. Travail en équipe. Autonomie
Développeur web,146WLXY,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,
Développeur web,146VQLM,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,
Développeur web,146RSMZ,Analyser des problèmes techniques. Architecture des systèmes d'information. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Méthode AGILE. Établir un cahier des charges,Travail en équipe. Sens de la communication. Sens de l'organisation
Développeur web,146QCHY,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,
Développeur web,146PPZW,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,Sens de la communication. Autonomie. Sens de l'organisation
Développeur web,146PJRL,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,Autonomie. Sens de l'organisation. Rigueur
Développeur web,146JSPL,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,
Développeur web,146GMMR,,Réactivité. Travail en équipe. Sens de la communication
Développeur web,146BXYJ,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,
Développeur web,145XNZM,,
Développeur web,145QBPJ,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,Capacité d'adaptation. Prise de recul. Autonomie
Développeur web,145PLMM,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,
Développeur web,145LCSF,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Établir un cahier des charges. Déterminer des mesures correctives,Force de proposition. Travail en équipe. Autonomie
Développeur web,144KXVJ,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. KOTLIN. Rédiger une Spécification Technique de Besoin (STB). Déterminer des mesures correctives. Établir un cahier des charges. ANDROID. FLUTTER. IOS,Autonomie. Capacité d'adaptation. Curiosité
Développeur web,142SBQZ,Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Rédiger une Spécification Technique de Besoin (STB). Établir un cahier des charges,
Développeur web,142BMSC,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,Persévérance. Rigueur. Réactivité
Développeur web,142BMNP,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,Persévérance. Rigueur. Réactivité
Développeur web,142BMLB,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,Persévérance. Rigueur. Réactivité
Développeur web,142BLRK,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,Persévérance. Rigueur. Réactivité
Développeur web,140DMQM,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,
Développeur web,147JXZP,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,
Développeur web,147JCGR,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,
Développeur web,147CQDC,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges. SalonduNumérique,
Développeur web,147CPMK,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges. SalonduNumérique,
Développeur web,146SGRV,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,
Développeur web,146RTYX,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,
Développeur web,144YQTB,Analyser des problèmes techniques. Analyser les besoins du client. Concevoir et développer les programmes et applications informatiques. Déterminer des mesures correctives. Établir un cahier des charges,
Développeur web,7427829,,
Développeur web,7426525,,
Développeur web,7423618,,
Développeur web,7423524,,
Développeur web,7423396,,
Développeur web,7423350,,
Développeur web,7423197,,
Développeur web,7423186,,
Développeur web,7419418,,
Développeur web,7413346,,
Développeur web,7411850,,
Développeur web,7410994,,
Développeur web,7410541,,
Développeur web,7409063,,
Développeur web,7409034,,
Développeur web,7408838,,
Développeur web,7408769,,
Développeur web,7408680,,
Développeur web,7408506,,
Développeur web,7408382,,
Développeur web,7408372,,
Développeur web,7408361,,
Développeur web,7408333,,
Développeur web,7408316,,
Développeur web,7408262,,
Développeur web,7408226,,
Développeur web,7408209,,
Développeur web,7408176,,
Développeur web,7408075,,
Développeur web,7408063,,
Développeur web,7408048,,
Développeur web,7408000,,
Développeur web,7407925,,
Développeur web,7407916,,
Développeur web,7407837,,
Développeur web,7407781,,
Développeur web,7407729,,
Développeur web,7407609,,
Développeur web,7407608,,
Développeur web,7407605,,
Développeur web,7407491,,
Développeur web,7407343,,
Développeur web,7407321,,
Développeur web,7407265,,
Développeur web,7407201,,
Développeur web,7407199,,
Développeur web,7407172,,
Développeur web,7407124,,
